analytic_commander_id,commander_name,canonical_wikipedia_url,rank_hierarchical_trust_v2,score_hierarchical_trust_v2,tier_key,tier_label,tier_sort,tier_reason,stability_score,stability_category,known_outcome_count,known_outcome_share,higher_level_share,page_type_profile_class,feature_quality_flags
acmd_8b37c4a44730,Miloš Obrenović,https://en.wikipedia.org/wiki/Milo%C5%A1_Obrenovi%C4%87,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_c7029ccf255e,Minamoto no Noriyori,https://en.wikipedia.org/wiki/Minamoto_no_Noriyori,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.5,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_874d0071c72f,Minamoto no Yoritomo,https://en.wikipedia.org/wiki/Minamoto_no_Yoritomo,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,0.75,,battle_dominant,sparse_participation
acmd_c31ade9130d6,Minamoto no Yoshitsune,https://en.wikipedia.org/wiki/Minamoto_no_Yoshitsune,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.333333,,battle_dominant,low_outcome_evidence
acmd_a70bbd637b15,Minamoto no Yukiie,https://en.wikipedia.org/wiki/Minamoto_no_Yukiie,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,4,1.0,,battle_dominant,sparse_participation
acmd_ab2982affe81,Mir Jafar,https://en.wikipedia.org/wiki/Mir_Jafar,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.333333,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_5f08ca09680b,Mir Jumla II,https://en.wikipedia.org/wiki/Mir_Jumla_II,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_ce2772d97e52,Miran Shah,https://en.wikipedia.org/wiki/Miran_Shah,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,high_low_confidence_share | sparse_participation
acmd_9395dfa7b5c6,Mircea the Elder,https://en.wikipedia.org/wiki/Mircea_the_Elder,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_718de0d78cd8,Misr Diwan Chand,https://en.wikipedia.org/wiki/Misr_Diwan_Chand,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_b1ea5fcdf8d6,Mizuno Tadashige,https://en.wikipedia.org/wiki/Mizuno_Tadashige,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_3dd93de3c4b8,Mladen Milovanović,https://en.wikipedia.org/wiki/Mladen_Milovanovi%C4%87,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_8a7262dd2668,Mohammad Zahir Shah,https://en.wikipedia.org/wiki/Mohammad_Zahir_Shah,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.25,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_3fb4b885a265,Mohammed Ali al-Houthi,https://en.wikipedia.org/wiki/Mohammed_al-Houthi,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.25,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_d234357078a6,Mohsen Rezaee,https://en.wikipedia.org/wiki/Mohsen_Rezaee,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.5,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_336ddfb548e8,Mori Yoshinari,https://en.wikipedia.org/wiki/Mori_Yoshinari,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_6d629d83ba34,Morning Star,https://en.wikipedia.org/wiki/Morning_Star_(chief),,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.333333,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_2d41774c4971,Mstislav Mstislavich,https://en.wikipedia.org/wiki/Mstislav_Mstislavich,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.333333,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_81be3110b67d,Mu Sheng,https://en.wikipedia.org/wiki/Mu_Sheng,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.333333,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_e583133c164c,Mu'in ad-Din Unur,https://en.wikipedia.org/wiki/Mu%27in_ad-Din_Unur,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.333333,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_1b984b75a47a,Muhammad,https://en.wikipedia.org/wiki/Muhammad,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.222222,,battle_dominant,low_outcome_evidence
acmd_dee1611ca4d7,Mukhtar Robow,https://en.wikipedia.org/wiki/Mukhtar_Robow,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.142857,,battle_dominant,low_outcome_evidence
acmd_549882a59b2f,Mullah Omar,https://en.wikipedia.org/wiki/Mullah_Omar,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,16.269575,highly_model_sensitive,2,0.222222,,battle_dominant,low_outcome_evidence
acmd_875db5120662,Murad Bey,https://en.wikipedia.org/wiki/Murad_Bey,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_b675a41f328b,Murong Bao,https://en.wikipedia.org/wiki/Murong_Bao,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.333333,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_c3356adeb1c5,Murray Moten,https://en.wikipedia.org/wiki/Murray_Moten,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,4,1.0,,battle_dominant,sparse_participation
acmd_59911b4e4984,Murray of Aberscross,https://en.wikipedia.org/wiki/Murray_of_Aberscross,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.166667,,battle_dominant,low_outcome_evidence
acmd_b8edffdf30c9,Murtala Muhammed,https://en.wikipedia.org/wiki/Murtala_Muhammed,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.5,,battle_dominant,high_low_confidence_share | low_outcome_evidence | sparse_participation
acmd_d6aa0f1aefb5,Musa ibn Musa al-Qasawi,https://en.wikipedia.org/wiki/Musa_ibn_Musa_al-Qasawi,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.5,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_a94c82055ef3,Mushezib-Marduk,https://en.wikipedia.org/wiki/Mushezib-Marduk,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_798c89da2c6d,Muslim ibn Uqba,https://en.wikipedia.org/wiki/Muslim_ibn_Uqba,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_501752dd5870,Mustafa Hilmi Pasha,https://en.wikipedia.org/wiki/Mustafa_Hilmi_Pasha,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.333333,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_4ccb4fb7c2fb,Mustafa II,https://en.wikipedia.org/wiki/Mustafa_II,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.5,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_dcd369f130b8,Mutassim Gaddafi,https://en.wikipedia.org/wiki/Mutassim_Gaddafi,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.5,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_0ac1fb879caf,Muḥammad ibn 'Abdallāh Hassan,https://en.wikipedia.org/wiki/Mu%E1%B8%A5ammad_ibn_%27Abdall%C4%81h_Hassan,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,20.182648,highly_model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_372177c3adc8,Mykhailo Khanenko,https://en.wikipedia.org/wiki/Mykhailo_Khanenko,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,18.297872,highly_model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_1df6e69c20d6,Mykhailo Krychevsky,https://en.wikipedia.org/wiki/Mykhailo_Krychevsky,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.25,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_88c18a8d78f5,Mürsel Bakû,https://en.wikipedia.org/wiki/M%C3%BCrsel_Bak%C3%BB,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.5,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_7fab86881d23,Naas Ferreira,https://en.wikipedia.org/wiki/Naas_Ferreira,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,0.75,,battle_dominant,sparse_participation
acmd_dfd6b779cb9d,Naitō Masatoyo,https://en.wikipedia.org/wiki/Nait%C5%8D_Masatoyo,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_ab35a605187d,Napoleon III,https://en.wikipedia.org/wiki/Napoleon_III,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.2,,battle_dominant,low_outcome_evidence
acmd_1d0e37b7f2f4,Nasar,https://en.wikipedia.org/wiki/Nasar,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_41cda3c3d34b,Nasir Khan I Ahmadzai,https://en.wikipedia.org/wiki/Nasir_Khan_I_Ahmadzai,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,20.860215,highly_model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_bbbdc1ed6ff1,Nathan George Evans,https://en.wikipedia.org/wiki/Nathan_George_Evans,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.333333,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_faa15a026a28,Necho II,https://en.wikipedia.org/wiki/Necho_II,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.5,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_0a7b0f37658a,Neil Ritchie,https://en.wikipedia.org/wiki/Neil_Ritchie,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,operation_heavy,sparse_participation
acmd_9c0e3d20a8c5,Nescambious,https://en.wikipedia.org/wiki/Nescambious,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,33.921569,highly_model_sensitive,4,1.0,,battle_dominant,sparse_participation
acmd_c589107e263e,Nguyễn Tri Phương,https://en.wikipedia.org/wiki/Nguy%E1%BB%85n_Tri_Ph%C6%B0%C6%A1ng,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.333333,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_f577de8fbe78,Niccolò Piccinino,https://en.wikipedia.org/wiki/Niccol%C3%B2_Piccinino,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.333333,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_5b0edc1f4da7,Nicolás Bravo,https://en.wikipedia.org/wiki/Nicol%C3%A1s_Bravo,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_d473039701d2,Nicolás Maduro,https://en.wikipedia.org/wiki/Nicol%C3%A1s_Maduro,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.166667,,battle_dominant,low_outcome_evidence
acmd_43ea76229cba,Nikephoros I,https://en.wikipedia.org/wiki/Nikephoros_I,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_db106ae2f7f8,Niketas Ooryphas,https://en.wikipedia.org/wiki/Niketas_Ooryphas,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_8d99e7c80804,Nikitaras,https://en.wikipedia.org/wiki/Nikitaras,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_01a27cfe9d7f,Nikolai Baratov,https://en.wikipedia.org/wiki/Nikolai_Baratov,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,4,1.0,,mixed_profile,sparse_participation
acmd_277369583ef1,Nikolay Tuchkov,https://en.wikipedia.org/wiki/Nikolay_Tuchkov,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_4d38bef41cb7,Niwa Nagashige,https://en.wikipedia.org/wiki/Niwa_Nagashige,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.333333,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_4d146ff5aeca,Nogi Maresuke,https://en.wikipedia.org/wiki/Nogi_Maresuke,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,4,1.0,,battle_dominant,sparse_participation
acmd_1691ed7ecc2a,Nur Muhammad Taraki,https://en.wikipedia.org/wiki/Nur_Muhammad_Taraki,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.25,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_f346e4399577,Nur al-Din Zengi,https://en.wikipedia.org/wiki/Nur_al-Din_Zengi,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.111111,,battle_dominant,low_outcome_evidence
acmd_b488af43ebc3,Nuri Killigil,https://en.wikipedia.org/wiki/Nuri_Killigil,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,1.0,,war_campaign_heavy,low_outcome_evidence | sparse_participation
acmd_810fa2042151,Obata Masamori,https://en.wikipedia.org/wiki/Obata_Masamori,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_80b686adc472,"Odet de Foix, Viscount of Lautrec",https://en.wikipedia.org/wiki/Odet_de_Foix%2C_Viscount_of_Lautrec,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,18.596491,highly_model_sensitive,2,0.5,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_bf739e4f0bfe,Odo of St Amand,https://en.wikipedia.org/wiki/Odo_of_St_Amand,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.333333,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_81d2d917f66a,Odo the Great,https://en.wikipedia.org/wiki/Odo_the_Great,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.333333,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_1c6422b224b9,Ogawa Suketada,https://en.wikipedia.org/wiki/Ogawa_Suketada,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.333333,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_92a408ec0324,Okudaira Nobumasa,https://en.wikipedia.org/wiki/Okudaira_Nobumasa,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.333333,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_089f82d9a57c,Olaf Rye,https://en.wikipedia.org/wiki/Olaf_Rye,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_2eefeb0fb024,Oldřich II of Rosenberg,https://en.wikipedia.org/wiki/Old%C5%99ich_II_of_Rosenberg,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_52d57ed52ddc,"Olivier, Count of Wallis",https://en.wikipedia.org/wiki/Olivier%2C_Count_of_Wallis,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,0.75,,battle_dominant,sparse_participation
acmd_4d7bcffe0625,Ollokot,https://en.wikipedia.org/wiki/Ollokot,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,4,1.0,,battle_dominant,sparse_participation
acmd_3191926cd6ae,Olof Strömstierna,https://en.wikipedia.org/wiki/Olof_Str%C3%B6mstierna,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_cd1a344db0ad,Omar Pasha,https://en.wikipedia.org/wiki/Omar_Pasha,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,23.971631,highly_model_sensitive,4,1.0,,battle_dominant,sparse_participation
acmd_1f9150def22d,Omar Saidou Tall,https://en.wikipedia.org/wiki/Omar_Saidou_Tall,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_328a8ff2132d,Omar al-Bashir,https://en.wikipedia.org/wiki/Omar_al-Bashir,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.4,,battle_dominant,low_outcome_evidence
acmd_96b7ce41a4e1,Opothleyahola,https://en.wikipedia.org/wiki/Opothleyahola,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.333333,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_1af9344b24fd,Ordoño I of Asturias,https://en.wikipedia.org/wiki/Ordo%C3%B1o_I_of_Asturias,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.333333,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_e937740ee26e,Oskar Potiorek,https://en.wikipedia.org/wiki/Oskar_Potiorek,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_adbdf5684b25,Ottavio d'Aragona,https://en.wikipedia.org/wiki/Ottavio_d%27Aragona,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_9aae9340177b,Otto von Fieandt,https://en.wikipedia.org/wiki/Otto_von_Fieandt,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_2b5ce29a4177,Oyamada Nobushige,https://en.wikipedia.org/wiki/Oyamada_Nobushige,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_4253aadb1aff,Paavo Talvela,https://en.wikipedia.org/wiki/Paavo_Talvela,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.25,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_b4aa7f14d30f,Pang Bingxun,https://en.wikipedia.org/wiki/Pang_Bingxun,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_ad81d22d4cd3,Pang Ho San,https://en.wikipedia.org/wiki/Pang_Ho-san,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_5592899ea2b8,Parmenion,https://en.wikipedia.org/wiki/Parmenion,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.5,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_edc9d927c835,Patrick Ferguson,https://en.wikipedia.org/wiki/Patrick_Ferguson,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_f1e2c777c4bd,Paul Davidovich,https://en.wikipedia.org/wiki/Paul_Davidovich,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_31031a2e8531,Paul Maistre,https://en.wikipedia.org/wiki/Paul_Maistre,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,operation_heavy,sparse_participation
acmd_5e99ca3dd190,Paul Marin de la Malgue,https://en.wikipedia.org/wiki/Paul_Marin_de_la_Malgue,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_f7fca49b3565,Pavel Chichagov,https://en.wikipedia.org/wiki/Pavel_Chichagov,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_3f4213a25af2,Pavel Grabbe,https://en.wikipedia.org/wiki/Pavel_Grabbe,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,4,1.0,,battle_dominant,sparse_participation
acmd_f1197475a887,Pavel Grachev,https://en.wikipedia.org/wiki/Pavel_Grachev,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.25,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_86be668aa466,Pavel Kurochkin,https://en.wikipedia.org/wiki/Pavel_Kurochkin,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,0.75,,operation_heavy,sparse_participation
acmd_a4693ce1fafb,Pavel Potemkin,https://en.wikipedia.org/wiki/Pavel_Potemkin,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,26.296296,highly_model_sensitive,3,0.75,,battle_dominant,sparse_participation
acmd_1e8fae1fcb3c,Pavle Bakić,https://en.wikipedia.org/wiki/Pavle_Baki%C4%87,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_8cf9f428709a,Paweł Jan Sapieha,https://en.wikipedia.org/wiki/Pawe%C5%82_Jan_Sapieha,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,17.763713,highly_model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_c0b3033d4546,Peder Skram,https://en.wikipedia.org/wiki/Peder_Skram,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,0.75,,battle_dominant,sparse_participation
acmd_1310712663d6,Pedro Santana,https://en.wikipedia.org/wiki/Pedro_Santana,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,17.596427,highly_model_sensitive,3,0.75,,battle_dominant,sparse_participation
acmd_783cbd6b29be,Pedro de Alvarado,https://en.wikipedia.org/wiki/Pedro_de_Alvarado,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,4,1.0,,battle_dominant,high_low_confidence_share | sparse_participation
acmd_7f23e5629ff5,Pelopidas,https://en.wikipedia.org/wiki/Pelopidas,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.4,,battle_dominant,low_outcome_evidence
acmd_c3aa22930772,Penda of Mercia,https://en.wikipedia.org/wiki/Penda_of_Mercia,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,0.75,,battle_dominant,sparse_participation
acmd_d6ed496c49ad,Petar Delyan,https://en.wikipedia.org/wiki/Petar_Delyan,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.333333,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_f7306266716c,Petar Dobrnjac,https://en.wikipedia.org/wiki/Petar_Dobrnjac,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_2dc291564f7a,Peter II of Aragon,https://en.wikipedia.org/wiki/Peter_II_of_Aragon,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_0af0a16fdb23,Peter Kaptzevich,https://en.wikipedia.org/wiki/Peter_Kaptzevich,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_3a79d95df58f,Peter McQueen,https://en.wikipedia.org/wiki/Peter_McQueen,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.5,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_1243d973dfd9,Peter Tordenskjold,https://en.wikipedia.org/wiki/Peter_Tordenskjold,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,4,1.0,,battle_dominant,sparse_participation
acmd_5c29c3540463,Peter Vitus von Quosdanovich,https://en.wikipedia.org/wiki/Peter_Vitus_von_Quosdanovich,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,4,1.0,,battle_dominant,sparse_participation
acmd_2b71c7d515cc,Peter of Castile,https://en.wikipedia.org/wiki/Peter_of_Castile,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.5,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_2c25ab7a3571,Petro Doroshenko,https://en.wikipedia.org/wiki/Petro_Doroshenko,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,16.327345,highly_model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_e2995ff819fa,Pharnabazus II,https://en.wikipedia.org/wiki/Pharnabazus_II,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.5,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_d6b2bb0505db,Philip II of Macedon,https://en.wikipedia.org/wiki/Philip_II_of_Macedon,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.333333,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_748d5c611752,Philip van Artevelde,https://en.wikipedia.org/wiki/Philip_van_Artevelde,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.333333,,battle_dominant,low_outcome_evidence | sparse_participation
