battle_id,battle_name,verification_status,verification_issue_flags,strict_gate_override,balanced_gate_override
battle_35261722,Battle of Yanbu,verified_core,,1,1
battle_1310819,Battle of the Ancre,verified_core,,1,1
battle_1310350,Battle of the Ancre Heights,verified_core,,1,1
battle_26092253,Battle of the Argeș,verified_core,,1,1
battle_25894154,Battle of the Crna Bend (1916),verified_core,,1,1
battle_61947450,Battle of the Eastern Carpathians,verified_core,,1,1
battle_61713083,Battle of the Olt Valley,verified_core,,1,1
battle_60921,Battle of the Somme,verified_core,,1,1
battle_61632325,Battle of the Southern Carpathians,verified_core,,1,1
battle_75008630,Battle of Çapakçur,verified_core,,1,1
battle_342327,Brusilov offensive,verified_core,,1,1
battle_78293902,Central Asian Front of the Russian Civil War,verified_core,,1,1
battle_33688792,Christmas Battles,verified_core,,1,1
battle_75270229,Dobruja Campaign,verified_core,,1,1
battle_14010454,Eighth Battle of the Isonzo,verified_core,,1,1
battle_1698728,Erzurum offensive,verified_core,,1,1
battle_1125677,Fighting for Mouquet Farm,verified_core,,1,1
battle_28634639,First Battle of Cobadin,verified_core,,1,1
battle_64376822,First Battle of Oituz,verified_core,,1,1
battle_61580874,First Battle of Petrozsény,verified_core,,1,1
battle_59156144,First Battle of the Jiu Valley,verified_core,,1,1
battle_1026131,First day on the Somme,verified_core,,1,1
battle_6714812,Flămânda Offensive,verified_core,,1,1
battle_2854698,Gas attacks at Hulluch,verified_core,,1,1
battle_72299465,Hakkari expedition of 1916,verified_core,,1,1
battle_66117229,Kermanshah operation,verified_core,,1,1
battle_27969216,Monastir offensive,verified_core,,1,1
battle_63099167,Nagyszeben Offensive,verified_core,,1,1
battle_14010520,Ninth Battle of the Isonzo,verified_core,,1,1
battle_61923040,Northern front of the Battle of Transylvania,verified_core,,1,1
battle_63271621,Petrozsény Offensive,verified_core,,1,1
battle_40950218,Raid on Jifjafa,verified_core,,1,1
battle_56387530,Raid on Ruse,verified_core,,1,1
battle_4900822,Romania in World War I,verified_core,,1,1
battle_57065810,Romanian Black Sea Fleet during World War I,verified_core,,1,1
battle_59066168,Romanian campaign (1916),verified_core,,1,1
battle_28638427,Second Battle of Cobadin,verified_core,,1,1
battle_64369172,Second Battle of Oituz,verified_core,,1,1
battle_63138251,Second Battle of Petrozsény,verified_core,,1,1
battle_61570627,Second Battle of the Jiu Valley,verified_core,,1,1
battle_14010383,Seventh Battle of the Isonzo,verified_core,,1,1
battle_13554491,Siege of Medina,verified_core,,1,1
battle_63482836,Third Battle of Petrozsény,verified_core,,1,1
battle_74828501,Tipton Zeppelin raid,verified_core,,1,1
battle_12251608,Trebizond Campaign,verified_core,,1,1
battle_3918792,Warlord Era,verified_core,,1,1
battle_76747712,Air Battle on Istrana,verified_core,,1,1
battle_1647415,Allied intervention in the Russian Civil War,verified_core,,1,1
battle_57780408,Barue uprising,verified_core,,1,1
battle_3777986,Battle of Aqaba,verified_core,,1,1
battle_993445,Battle of Arras (1917),verified_core,,1,1
battle_38262376,Battle of Ayun Kara,verified_core,,1,1
battle_487953,Battle of Beersheba (1917),verified_core,,1,1
battle_5060085,Battle of Broodseinde,verified_core,,1,1
battle_21050439,Battle of Buqqar Ridge,verified_core,,1,1
battle_142296,Battle of Cambrai (1917),verified_core,,1,1
battle_503655,Battle of Caporetto,verified_core,,1,1
battle_16657153,Battle of Doiran (1917),verified_core,,1,1
battle_1341108,Battle of Dover Strait (1917),verified_core,,1,1
battle_38704180,Battle of Hareira and Sheria,verified_core,,1,1
battle_3591103,Battle of Hill 70,verified_core,,1,1
battle_47237528,Battle of Istabulat,verified_core,,1,1
battle_34419956,Battle of Jaffa (1917),verified_core,,1,1
battle_1458699,Battle of Jerusalem,verified_core,,1,1
battle_43164300,Battle of La Malmaison,verified_core,,1,1
battle_5060092,Battle of Langemarck (1917),verified_core,,1,1
battle_25568909,Battle of Mahiwa,verified_core,,1,1
battle_2884358,Battle of Messines (1917),verified_core,,1,1
battle_42209408,Battle of Monastir (1917),verified_core,,1,1
battle_14003545,Battle of Monte Grappa,verified_core,,1,1
battle_5182712,Battle of Moon Sound,verified_core,,1,1
battle_47178376,Battle of Mount Hamrin,verified_core,,1,1
battle_4732422,Battle of Mount Ortigara,verified_core,,1,1
battle_4617126,Battle of Mughar Ridge,verified_core,,1,1
battle_4335069,Battle of Mărășești,verified_core,,1,1
battle_9378179,Battle of Mărăști,verified_core,,1,1
battle_25576596,Battle of Nambanje,verified_core,,1,1
battle_25576601,Battle of Narungombe,verified_core,,1,1
battle_34724938,Battle of Nebi Samwil,verified_core,,1,1
battle_25575534,Battle of Ngomano,verified_core,,1,1
battle_44454,Battle of Passchendaele,verified_core,,1,1
battle_25477249,Battle of Pilckem Ridge,verified_core,,1,1
battle_5060080,Battle of Poelcappelle,verified_core,,1,1
battle_5060088,Battle of Polygon Wood,verified_core,,1,1
battle_458210,Battle of Rafa,verified_core,,1,1
battle_25576599,Battle of Rumbo,verified_core,,1,1
battle_72911672,Battle of Seray Mountain,verified_core,,1,1
battle_38866012,Battle of Tel el Khuweilfe,verified_core,,1,1
battle_70435,Battle of Vimy Ridge,verified_core,,1,1
battle_35409159,Battle of Wadi Musa,verified_core,,1,1
battle_6861741,Battle of Zborov (1917),verified_core,,1,1
battle_32047703,Battle of the Crna Bend (1917),verified_core,,1,1
battle_24557325,Battle of the Hills,verified_core,,1,1
battle_34454833,Battle of the Menin Road Ridge,verified_core,,1,1
battle_21046702,Battle of the Strait of Otranto (1917),verified_core,,1,1
battle_5062769,Battles of Ramadi (1917),verified_core,,1,1
battle_64102397,Central Powers intervention in the Russian Civil War,verified_core,,1,1
battle_4845471,Eleventh Battle of the Isonzo,verified_core,,1,1
battle_458227,First Battle of Gaza,verified_core,,1,1
battle_18841139,First Battle of Passchendaele,verified_core,,1,1
battle_28864790,Golok conflicts (1917–1949),verified_core,,1,1
battle_4626622,Kerensky offensive,verified_core,,1,1
battle_1224241,Kerensky–Krasnov uprising,verified_core,,1,1
battle_74537728,Kuki Rebellion of 1917–1919,verified_core,,1,1
battle_2792534,Nivelle offensive,verified_core,,1,1
battle_21327086,Operation Alberich,verified_core,,1,1
battle_3841369,Operation Albion,verified_core,,1,1
battle_11378993,Operation Hush,verified_core,,1,1
battle_63776896,Operations against the Mahsuds (1917),verified_core,,1,1
battle_39262148,"Operations on the Ancre, January–March 1917",verified_core,,1,1
battle_30100688,Organization of the Air Service of the American Expeditionary Force,verified_core,,1,1
battle_12898013,Polubotkivtsi uprising,verified_core,,1,1
battle_78794685,Raid on Ruhnu (1917),verified_core,,1,1
battle_38072526,Raid on the Beersheba to Hafir el Auja railway,verified_core,,1,1
battle_39971199,Riga offensive (1917),verified_core,,1,1
battle_61696810,Romanian campaign (1917),verified_core,,1,1
battle_5059343,Samarra offensive,verified_core,,1,1
battle_496617,Second Battle of Gaza,verified_core,,1,1
battle_1170111,Second Battle of Heligoland Bight,verified_core,,1,1
battle_4212231,Second Battle of Kut,verified_core,,1,1
battle_11489554,Second Battle of Passchendaele,verified_core,,1,1
battle_2791272,Second Battle of the Aisne,verified_core,,1,1
battle_14010570,Tenth Battle of the Isonzo,verified_core,,1,1
battle_501628,Third Battle of Gaza,verified_core,,1,1
battle_25571845,Third Battle of Oituz,verified_core,,1,1
battle_14026385,Thái Nguyên uprising,verified_core,,1,1
battle_37948117,Toplica Uprising,verified_core,,1,1
battle_14015912,Ukrainian War of Independence,verified_core,,1,1
battle_74864466,Abkhazia conflict (1918),verified_core,,1,1
battle_40448356,Adubi War,verified_core,,1,1
battle_35926995,Al-Khurma dispute,verified_core,,1,1
battle_5639884,Armenian–Azerbaijani war (1918–1920),verified_core,,1,1
battle_1205134,Armeno-Georgian War,verified_core,,1,1
battle_44081142,Austro-Slovene conflict in Carinthia,verified_core,,1,1
battle_4735142,Battle of Abu Tellul,verified_core,,1,1
battle_55105734,Battle of Ahvenkoski,verified_core,,1,1
battle_37377114,Battle of Aleppo (1918),verified_core,,1,1
battle_21722164,Battle of Ambos Nogales,verified_core,,1,1
battle_891547,Battle of Amiens (1918),verified_core,,1,1
battle_52584345,Battle of Antrea,verified_core,,1,1
battle_9584200,Battle of Arara,verified_core,,1,1
battle_8371628,Battle of Baku,verified_core,,1,1
battle_616826,Battle of Belleau Wood,verified_core,,1,1
battle_67115592,Battle of Binagadi,verified_core,,1,1
battle_44528093,Battle of Bobruysk (1918),verified_core,,1,1
battle_10732796,Battle of Cambrai (1918),verified_core,,1,1
battle_8562836,Battle of Cantigny,verified_core,,1,1
battle_899469,Battle of Château-Thierry (1918),verified_core,,1,1
battle_25791681,Battle of Courtrai (1918),verified_core,,1,1
battle_71520679,Battle of Dibrivka,verified_core,,1,1
battle_9022782,Battle of Dobro Pole,verified_core,,1,1
battle_6739447,Battle of Doiran (1918),verified_core,,1,1
battle_28366415,Battle of Durazzo (1918),verified_core,,1,1
battle_46939974,Battle of Fismes and Fismette,verified_core,,1,1
battle_57461342,Battle of Goychay,verified_core,,1,1
battle_32226790,Battle of Haifa (1918),verified_core,,1,1
battle_617583,Battle of Hamel,verified_core,,1,1
battle_3939571,Battle of Havrincourt,verified_core,,1,1
battle_52219613,Battle of Helsinki,verified_core,,1,1
battle_27989788,Battle of Hijla,verified_core,,1,1
battle_63179001,Battle of Hyvinkää,verified_core,,1,1
battle_74738946,Battle of Hämeenlinna,verified_core,,1,1
battle_23725856,Battle of Imbros,verified_core,,1,1
battle_37012483,Battle of Jisr Benat Yakub,verified_core,,1,1
battle_38238737,Battle of Kiev (1918),verified_core,,1,1
battle_6467023,Battle of Kruty,verified_core,,1,1
battle_69847781,Battle of Kurdamir,verified_core,,1,1
battle_53029100,Battle of Kämärä,verified_core,,1,1
battle_52666294,Battle of Lahti,verified_core,,1,1
battle_45240619,Battle of Lake Baikal,verified_core,,1,1
battle_3127817,Battle of Lemberg (1918),verified_core,,1,1
battle_74521765,Battle of Lempäälä,verified_core,,1,1
battle_55188393,Battle of Lioma,verified_core,,1,1
battle_53408331,Battle of Länkipohja,verified_core,,1,1
battle_77113835,Battle of Mastara,verified_core,,1,1
battle_636036,Battle of Megiddo (1918),verified_core,,1,1
battle_13026723,Battle of Mont Saint-Quentin,verified_core,,1,1
battle_7014640,Battle of Moreuil Wood,verified_core,,1,1
battle_35211301,Battle of Nablus (1918),verified_core,,1,1
battle_76034490,Battle of Namacurra,verified_core,,1,1
battle_74533881,Battle of Oulu,verified_core,,1,1
battle_21047367,Battle of Rarańcza,verified_core,,1,1
battle_52526439,Battle of Rautu,verified_core,,1,1
battle_54409989,Battle of Ruovesi,verified_core,,1,1
battle_520522,Battle of Saint-Mihiel,verified_core,,1,1
battle_34823146,Battle of Samakh,verified_core,,1,1
battle_1414793,Battle of San Matteo,verified_core,,1,1
battle_1828183,Battle of Sardarabad,verified_core,,1,1
battle_78064862,Battle of Seicheprey,verified_core,,1,1
battle_76806948,Battle of Sevastopol (1918),verified_core,,1,1
battle_34632002,Battle of Sharon,verified_core,,1,1
battle_5063276,Battle of Sharqat,verified_core,,1,1
battle_4232559,Battle of Skra-di-Legen,verified_core,,1,1
battle_3172432,Battle of Soissons (1918),verified_core,,1,1
battle_4358916,Battle of St Quentin Canal,verified_core,,1,1
battle_71207324,Battle of Suldouze,verified_core,,1,1
battle_52293515,Battle of Syrjäntaka,verified_core,,1,1
battle_34878034,Battle of Tabsor,verified_core,,1,1
battle_3464055,Battle of Tampere,verified_core,,1,1
battle_74528052,Battle of Tornio (1918),verified_core,,1,1
battle_34823997,Battle of Tulkarm,verified_core,,1,1
battle_79425778,Battle of Ushno,verified_core,,1,1
battle_44260175,Battle of Valenciennes (1918),verified_core,,1,1
battle_52247157,Battle of Viipuri,verified_core,,1,1
battle_53988572,Battle of Vilppula,verified_core,,1,1
battle_3011689,Battle of Vittorio Veneto,verified_core,,1,1
battle_80361671,Battle of Vrigne-Meuse,verified_core,,1,1
battle_53625464,Battle of the Ailette,verified_core,,1,1
battle_5076856,Battle of the Avre,verified_core,,1,1
battle_11522411,Battle of the Canal du Nord,verified_core,,1,1
battle_1481874,Battle of the Lys (1918),verified_core,,1,1
battle_1625999,Battle of the Sambre (1918),verified_core,,1,1
battle_30105161,Battle of the Scarpe (1918),verified_core,,1,1
battle_23082657,Battle of the Selle,verified_core,,1,1
battle_3927699,Battle of Épehy,verified_core,,1,1
battle_13739620,British campaign in the Baltic (1918–1919),verified_core,,1,1
battle_49022644,Crimea Operation (1918),verified_core,,1,1
battle_76174394,Dagestan Campaign (1918),verified_core,,1,1
battle_1014346,Eastern Front (World War I),verified_core,,1,1
battle_7149574,Eastern Front of the Russian Civil War,verified_core,,1,1
battle_554263,Estonian War of Independence,verified_core,,1,1
battle_13788445,Fifth Battle of Ypres,verified_core,,1,1
battle_11772,Finnish Civil War,verified_core,,1,1
battle_56038719,First Battle of Morlancourt,verified_core,,1,1
battle_19493670,First Battle of Villers-Bretonneux,verified_core,,1,1
battle_30745335,First Battle of the Jordan,verified_core,,1,1
battle_12967889,First Ostend Raid,verified_core,,1,1
battle_5697680,Franco-Turkish War (1918–1921),verified_core,,1,1
battle_7985074,Georgian–Ossetian conflict (1918–1920),verified_core,,1,1
battle_10911855,German Caucasus expedition,verified_core,,1,1
battle_502983,German spring offensive,verified_core,,1,1
battle_378834,Greater Poland uprising (1918–1919),verified_core,,1,1
battle_1328501,Hundred Days Offensive,verified_core,,1,1
battle_53046209,Hungarian–Czechoslovak War,verified_core,,1,1
battle_20762420,Hungarian–Romanian War,verified_core,,1,1
battle_35032860,Iranian–Kurdish conflict,verified_core,,1,1
battle_8205856,Kazan Operation,verified_core,,1,1
battle_3407677,Kiel mutiny,verified_core,,1,1
battle_1583332,Kiev Arsenal January Uprising,verified_core,,1,1
battle_67029604,Kolesov's Campaign,verified_core,,1,1
battle_4212744,Latvian War of Independence,verified_core,,1,1
battle_2218330,Left SR uprising,verified_core,,1,1
battle_1826711,Lithuanian Wars of Independence,verified_core,,1,1
battle_18990438,Lithuanian–Soviet War,verified_core,,1,1
battle_288361,Meuse–Argonne offensive,verified_core,,1,1
battle_2386575,North Russia intervention,verified_core,,1,1
battle_57333106,Northern Caucasus Operation (1918–1919),verified_core,,1,1
battle_38345142,Operation Faustschlag,verified_core,,1,1
battle_30860300,Operation Michael,verified_core,,1,1
battle_65699261,Operations against the Marri and Khetran tribes,verified_core,,1,1
battle_60180328,Petsamo expeditions,verified_core,,1,1
battle_1593571,Polish–Czechoslovak border conflicts,verified_core,,1,1
battle_353000,Polish–Soviet War,verified_core,,1,1
battle_1400986,Polish–Ukrainian War,verified_core,,1,1
battle_48001583,Radomir Rebellion,verified_core,,1,1
battle_52385049,Raid on Pula,verified_core,,1,1
battle_37555743,Second Battle of Amman,verified_core,,1,1
battle_24436088,Second Battle of Bapaume,verified_core,,1,1
battle_55563456,Second Battle of Dernancourt,verified_core,,1,1
battle_76598809,Second Battle of Mons,verified_core,,1,1
battle_56997924,Second Battle of Morlancourt,verified_core,,1,1
battle_19493708,Second Battle of Villers-Bretonneux,verified_core,,1,1
battle_32440598,Second Battle of the Jordan,verified_core,,1,1
battle_157133,Second Battle of the Marne,verified_core,,1,1
battle_1449530,Second Battle of the Piave River,verified_core,,1,1
battle_2659661,Second Battle of the Somme,verified_core,,1,1
battle_12987078,Second Ostend Raid,verified_core,,1,1
battle_56224343,Second Romanian campaign of World War I,verified_core,,1,1
battle_62375986,Siege of Najaf (1918),verified_core,,1,1
battle_3384189,Sochi conflict,verified_core,,1,1
battle_1368339,Soviet westward offensive of 1918–1919,verified_core,,1,1
battle_23726262,Surafend massacre,verified_core,,1,1
battle_43630976,Tafas massacre,verified_core,,1,1
battle_57123236,Third Battle of Morlancourt,verified_core,,1,1
battle_2822664,Third Battle of the Aisne,verified_core,,1,1
battle_10885498,Tondern raid,verified_core,,1,1
battle_41138988,Ukrainian–Soviet War,verified_core,,1,1
battle_77045633,United Kingdom during the Turkish War of Independence,verified_core,,1,1
battle_29083300,Vardar offensive,verified_core,,1,1
battle_636195,Viena expedition,verified_core,,1,1
battle_4764461,World War I,verified_core,,1,1
battle_2854265,Zeebrugge Raid,verified_core,,1,1
battle_31550904,1918–1920 unrest in Split,verified_core,,1,1
battle_12390022,1919 Egyptian revolution,verified_core,,1,1
battle_302183,Aunus expedition,verified_core,,1,1
battle_57746327,Battle for the Donbas (1919),verified_core,,1,1
battle_50592426,Battle of Alexandrovsky Fort,verified_core,,1,1
battle_8001565,Battle of Aydın,verified_core,,1,1
battle_1532976,Battle of Bereza Kartuska,verified_core,,1,1
battle_27205430,Battle of Berezina (1919),verified_core,,1,1
battle_38882659,Battle of Bergama,verified_core,,1,1
battle_16042877,Battle of Bogdat,verified_core,,1,1
battle_38378794,Battle of Bolshie Ozerki,verified_core,,1,1
battle_13788636,Battle of Cēsis (1919),verified_core,,1,1
battle_75965529,Battle of Gagra (1919),verified_core,,1,1
battle_48478104,Battle of Kiev (January 1919),verified_core,,1,1
battle_19875944,Battle of Krivasoo,verified_core,,1,1
battle_19876165,Battle of Laagna,verified_core,,1,1
battle_33491018,Battle of Lida (1919),verified_core,,1,1
battle_47886509,Battle of Novo Litovoskaya,verified_core,,1,1
battle_12266161,Battle of Paju,verified_core,,1,1
battle_59732491,Battle of Peregonovka,verified_core,,1,1
battle_64656825,Battle of Petrograd,verified_core,,1,1
battle_32215696,Battle of Romanovka,verified_core,,1,1
battle_73629727,Battle of Salgótarján,verified_core,,1,1
battle_25254619,Battle of Shenkursk,verified_core,,1,1
battle_45067855,Battle of Skoczów,verified_core,,1,1
battle_38882792,Battle of Tellidede,verified_core,,1,1
battle_39873180,Battle of Vystavka,verified_core,,1,1
battle_43240711,Battle of Ławica,verified_core,,1,1
battle_58116609,Donbas operation (1919),verified_core,,1,1
battle_67094724,First Honduran Civil War,verified_core,,1,1
battle_500639,Greco-Turkish War (1919–1922),verified_core,,1,1
battle_32169993,Greek landing at Smyrna,verified_core,,1,1
battle_71695251,Hryhoriv Uprising,verified_core,,1,1
battle_31376607,Iraqi–Kurdish conflict,verified_core,,1,1
battle_168312,Irish War of Independence,verified_core,,1,1
battle_7208646,Jallianwala Bagh massacre,verified_core,,1,1
battle_58152082,Kharkiv Operation (December 1919),verified_core,,1,1
battle_57853660,Kharkiv Operation (June 1919),verified_core,,1,1
battle_81447178,Khiva operation (1919-1920),verified_core,,1,1
battle_58062158,Khopyor–Don Operation,verified_core,,1,1
battle_2666958,Khotyn Uprising,verified_core,,1,1
battle_32164843,Kuwait–Najd War,verified_core,,1,1
battle_77805626,Lithuanian–Bermontian War,verified_core,,1,1
battle_38882738,Malgaç Raid,verified_core,,1,1
battle_1536509,Polish–Lithuanian War,verified_core,,1,1
battle_38882706,Raid on Erbeyli,verified_core,,1,1
battle_38882727,Raid on Erikli,verified_core,,1,1
battle_71574694,Raid on Kronstadt,verified_core,,1,1
battle_8859417,Sejny Uprising,verified_core,,1,1
battle_656173,Third Anglo-Afghan War,verified_core,,1,1
battle_506881,Turkish War of Independence,verified_core,,1,1
battle_24316539,Waziristan campaign (1919–1920),verified_core,,1,1
battle_34900933,1920 capture of Damascus,verified_core,,1,1
battle_32056006,1920–1922 Jabal al-Gharbi civil war,verified_core,,1,1
battle_57382715,Anzali Operation,verified_core,,1,1
battle_4186619,Battle of Alexandropol,verified_core,,1,1
battle_12683086,Battle of Ballinalee,verified_core,,1,1
battle_37600738,Battle of Białystok,verified_core,,1,1
battle_44798932,Battle of Borkowo,verified_core,,1,1
battle_44709420,Battle of Borodzianka,verified_core,,1,1
battle_2596813,Battle of Boryspil,verified_core,,1,1
battle_45210534,Battle of Brzostowica,verified_core,,1,1
battle_44392109,Battle of Chornobyl,verified_core,,1,1
battle_44709428,Battle of Chorupań,verified_core,,1,1
battle_67360311,Battle of Chołojów,verified_core,,1,1
battle_33771723,Battle of Cyców,verified_core,,1,1
battle_15628091,Battle of Dytiatyn,verified_core,,1,1
battle_65895322,Battle of Fadıl,verified_core,,1,1
battle_38997709,Battle of Fengwudong,verified_core,,1,1
battle_47198850,Battle of Geyve,verified_core,,1,1
battle_35740641,Battle of Głębokie,verified_core,,1,1
battle_42348999,Battle of Hamdh,verified_core,,1,1
battle_25892827,Battle of Jahra,verified_core,,1,1
battle_46470980,Battle of Kanlı Geçit,verified_core,,1,1
battle_5520786,Battle of Kars (1920),verified_core,,1,1
battle_44935581,Battle of Kobryń (1920),verified_core,,1,1
battle_33976282,Battle of Kock (1920),verified_core,,1,1
battle_1160310,Battle of Komarów,verified_core,,1,1
battle_65623024,Battle of Kovanbaşı,verified_core,,1,1
battle_9561878,Battle of Koziatyn,verified_core,,1,1
battle_9583372,Battle of Letychiv,verified_core,,1,1
battle_1529488,Battle of Lwów (1920),verified_core,,1,1
battle_5704020,Battle of Marash,verified_core,,1,1
battle_1782812,Battle of Maysalun,verified_core,,1,1
battle_44982589,Battle of Obuchowo,verified_core,,1,1
battle_53530675,Battle of Obytichnyi Spit,verified_core,,1,1
battle_5520747,Battle of Oltu,verified_core,,1,1
battle_23227695,Battle of Ossów,verified_core,,1,1
battle_46723803,Battle of Port-au-Prince (1920),verified_core,,1,1
battle_47886617,Battle of Posolskeya,verified_core,,1,1
battle_44657571,Battle of Przasnysz,verified_core,,1,1
battle_1557605,Battle of Qingshanli,verified_core,,1,1
battle_5520879,Battle of Sarikamish (1920),verified_core,,1,1
battle_44798982,Battle of Sarnowa Góra,verified_core,,1,1
battle_44799080,Battle of Sejny,verified_core,,1,1
battle_35514987,Battle of Tel Hai,verified_core,,1,1
battle_31743311,Battle of Urfa,verified_core,,1,1
battle_224063,Battle of Warsaw (1920),verified_core,,1,1
battle_1380181,Battle of Wołodarka,verified_core,,1,1
battle_1147129,Battle of Zadwórze,verified_core,,1,1
battle_35584358,Battle of the Gediz,verified_core,,1,1
battle_1444671,Battle of the Niemen River,verified_core,,1,1
battle_25192184,Bukhara operation (1920),verified_core,,1,1
battle_47622174,Dagestan uprising,verified_core,,1,1
battle_33914678,First Battle of Grodno (1920),verified_core,,1,1
battle_6572437,Franco-Syrian War,verified_core,,1,1
battle_8302303,Guangdong–Guangxi War,verified_core,,1,1
battle_41950276,Husino rebellion,verified_core,,1,1
battle_15185268,Intercommunal conflict in Mandatory Palestine,verified_core,,1,1
battle_1374508,Kiev offensive (1920),verified_core,,1,1
battle_67546935,Mohammad Khiabani's uprising,verified_core,,1,1
battle_48467023,North Caucasus Operation (1920),verified_core,,1,1
battle_58123594,Rostov–Novocherkassk Operation,verified_core,,1,1
battle_25750099,Ruhr uprising,verified_core,,1,1
battle_31743359,Siege of Aintab,verified_core,,1,1
battle_52622336,Siege of Perekop (1920),verified_core,,1,1
battle_65236990,Spirit Soldier rebellions (1920–1926),verified_core,,1,1
battle_58606004,Ulagay's Landing,verified_core,,1,1
battle_4021165,Vlora War,verified_core,,1,1
battle_6033749,Zhili–Anhui War,verified_core,,1,1
battle_29393874,1921 Persian coup d'état,verified_core,,1,1
battle_18635386,Battle of Annaberg,verified_core,,1,1
battle_989069,Battle of Annual,verified_core,,1,1
battle_3898681,Battle of Blair Mountain,verified_core,,1,1
battle_51600720,Battle of Budaörs,verified_core,,1,1
battle_1115528,Battle of the Sakarya,verified_core,,1,1
battle_77065271,Battles for Dushanbe (1922),verified_core,,1,1
battle_59475134,Coto War,verified_core,,1,1
battle_11763439,East Karelian uprising,verified_core,,1,1
battle_2260379,February Uprising,verified_core,,1,1
battle_8309183,Koçgiri rebellion,verified_core,,1,1
battle_40556075,Kronstadt rebellion,verified_core,,1,1
battle_32039986,Kura rebellion,verified_core,,1,1
battle_9717503,Kurdish–Turkish conflict,verified_core,,1,1
battle_26424241,Malabar rebellion,verified_core,,1,1
battle_12323882,Rand Rebellion,verified_core,,1,1
battle_5893557,Rif War,verified_core,,1,1
battle_3522566,Second Battle of İnönü,verified_core,,1,1
battle_30785,Tulsa race massacre,verified_core,,1,1
battle_35817024,Uprising in West Hungary,verified_core,,1,1
battle_67599804,1922 Burao tax revolt,verified_core,,1,1
battle_79876044,1922 Dhabyani coup d'état,verified_core,,1,1
battle_39447818,Arab separatism in Khuzestan,verified_core,,1,1
battle_4468475,Battle of Dublin,verified_core,,1,1
battle_1748067,Battle of Dumlupınar,verified_core,,1,1
battle_7821557,Battle of Kilmallock,verified_core,,1,1
battle_80099147,Battle of Yurchi,verified_core,,1,1
battle_80211759,Enver Pasha's campaign in Bukhara,verified_core,,1,1
battle_6033778,First Zhili–Fengtian War,verified_core,,1,1
battle_31202444,Ikhwan raids on Transjordan,verified_core,,1,1
battle_15214,Irish Civil War,verified_core,,1,1
battle_47197182,Paraguayan Civil War (1922–1923),verified_core,,1,1
battle_54754661,Rampa Rebellion of 1922,verified_core,,1,1
battle_26295,Russian Civil War,verified_core,,1,1
battle_39490916,Sheikh Khazal rebellion,verified_core,,1,1
battle_81470033,Siege of Khiva (1922),verified_core,,1,1
battle_9693779,1923 Bulgarian coup d'état,verified_core,,1,1
battle_31707589,Adwan Rebellion,verified_core,,1,1
battle_61783913,Alizai rebellion of 1923,verified_core,,1,1
battle_73439244,Battle of Babeli,verified_core,,1,1
battle_20690688,Hamburg Uprising,verified_core,,1,1
battle_33483191,Posey War,verified_core,,1,1
battle_34203764,Second Italo-Senussi War,verified_core,,1,1
battle_9953692,1924 Estonian coup attempt,verified_core,,1,1
battle_67143009,1924 Kirkuk massacre,verified_core,,1,1
battle_60517284,Assyrian rebellion,verified_core,,1,1
battle_1545161,August Uprising,verified_core,,1,1
battle_60796858,Beytüşşebab rebellion,verified_core,,1,1
battle_30754239,Canton Merchants' Corps Uprising,verified_core,,1,1
battle_16031942,Capture of Mecca (1924),verified_core,,1,1
battle_31360971,Khost rebellion (1924–1925),verified_core,,1,1
battle_67122346,Second Honduran Civil War,verified_core,,1,1
battle_6033799,Second Zhili–Fengtian War,verified_core,,1,1
battle_59781305,Siege of Khiva (1924),verified_core,,1,1
battle_76825084,Sirtica campaign (1924),verified_core,,1,1
battle_34114281,Taif massacre,verified_core,,1,1
battle_7925349,Tatarbunary Uprising,verified_core,,1,1
battle_45572622,Alhucemas landing,verified_core,,1,1
battle_14637240,Anti-Fengtian War,verified_core,,1,1
battle_13657367,Battle of Jeddah (1925),verified_core,,1,1
battle_49664031,Battle of Rashaya,verified_core,,1,1
battle_48583599,Battle of al-Kafr,verified_core,,1,1
battle_28886318,Battle of al-Mazraa,verified_core,,1,1
battle_38993311,Battle of al-Musayfirah,verified_core,,1,1
battle_60599652,San Blas Rebellion,verified_core,,1,1
battle_9713388,Sheikh Said rebellion,verified_core,,1,1
battle_60599051,Urtatagai conflict (1925–1926),verified_core,,1,1
battle_18511265,Yunnan–Guangxi War,verified_core,,1,1
battle_79851076,1926 Dhabyani coup d'état,verified_core,,1,1
battle_1017527,Cristero War,verified_core,,1,1
battle_42485779,Nicaraguan Civil War (1926–1927),verified_core,,1,1
battle_233102,Northern Expedition,verified_core,,1,1
battle_40181027,Simko Shikak revolt (1926),verified_core,,1,1
battle_18685392,Ararat rebellion,verified_core,,1,1
battle_644162,Autumn Harvest Uprising,verified_core,,1,1
battle_53563673,Battle of Guangzhou,verified_core,,1,1
battle_49451077,Battle of Humen-Shijing,verified_core,,1,1
battle_42460256,Battle of La Paz Centro,verified_core,,1,1
battle_32217196,Battle of Ocotal,verified_core,,1,1
battle_42518635,Battle of San Fernando,verified_core,,1,1
battle_43572968,Battle of Santa Clara (1927),verified_core,,1,1
battle_46752610,Battle of Sapotillal,verified_core,,1,1
battle_32221751,Battle of Telpaneca,verified_core,,1,1
battle_2284527,Guangzhou Uprising,verified_core,,1,1
battle_33097585,Ikhwan raid on Busayya,verified_core,,1,1
battle_28813810,Muslim conflict in Gansu (1927–1930),verified_core,,1,1
