display_name,canonical_wikipedia_url,battle_id,battle_name,page_type,side,page_result_raw,page_result_type,outcome_inference_method,outcome_inference_confidence
Bai Chongxi,https://en.wikipedia.org/wiki/Bai_Chongxi,battle_6795857,Shanghai massacre,battle_article,side_a,Split within the Kuomintang End of the First United Front Start of Autumn Harvest Uprising,unknown,unknown,low
Chiang Kai-shek,https://en.wikipedia.org/wiki/Chiang_Kai-shek,battle_6045837,Central Plains War,war_conflict_article,side_a,"Nationalist government victory Resignation of Yan and Feng Resumption, then end, of the Warlord Era",victory,unknown,low
Chen Cheng,https://en.wikipedia.org/wiki/Chen_Cheng,battle_6045837,Central Plains War,war_conflict_article,side_a,"Nationalist government victory Resignation of Yan and Feng Resumption, then end, of the Warlord Era",victory,unknown,low
Bai Chongxi,https://en.wikipedia.org/wiki/Bai_Chongxi,battle_6045837,Central Plains War,war_conflict_article,side_b,"Nationalist government victory Resignation of Yan and Feng Resumption, then end, of the Warlord Era",victory,unknown,low
Fu Zuoyi,https://en.wikipedia.org/wiki/Fu_Zuoyi,battle_6045837,Central Plains War,war_conflict_article,side_b,"Nationalist government victory Resignation of Yan and Feng Resumption, then end, of the Warlord Era",victory,unknown,low
Haile Selassie,https://en.wikipedia.org/wiki/Haile_Selassie,battle_25655091,Gugsa Wale's rebellion,war_conflict_article,side_b,Gugsa Wale defeated and Negus Tafari Makonnen proclaimed as Emperor Haile Selassie,defeat,unknown,low
Haile Selassie,https://en.wikipedia.org/wiki/Haile_Selassie,battle_21858604,Battle of Anchem,battle_article,side_b,Gugsa Welle defeated and King Tafari Makonnen proclaimed as Emperor Haile Selassie I,defeat,unknown,low
Feng Yuxiang,https://en.wikipedia.org/wiki/Feng_Yuxiang,battle_53599692,Battle of Shangcai (1930),battle_article,side_b,National Revolutionary Army,unknown,unknown,low
Rodolfo Graziani,https://en.wikipedia.org/wiki/Rodolfo_Graziani,battle_76818971,Battle of Uadi Bu Taga,battle_article,side_a,Italian victoryLibyan Heritage HouseQuirino 2003,unknown,unknown,low
Omar al-Mukhtar,https://en.wikipedia.org/wiki/Omar_al-Mukhtar,battle_76818971,Battle of Uadi Bu Taga,battle_article,side_b,Italian victoryLibyan Heritage HouseQuirino 2003,unknown,unknown,low
Feng Yuxiang,https://en.wikipedia.org/wiki/Feng_Yuxiang,battle_8951017,Actions in Inner Mongolia (1933–1936),operation_article,side_b,1933 Japanese victory 1936 Chinese victory,victory,unknown,low
Fu Zuoyi,https://en.wikipedia.org/wiki/Fu_Zuoyi,battle_8951017,Actions in Inner Mongolia (1933–1936),operation_article,side_b,1933 Japanese victory 1936 Chinese victory,victory,unknown,low
Ma Zhancang,https://en.wikipedia.org/wiki/Ma_Zhancang,battle_27757189,Battle of Kashgar (1933),battle_article,side_a,Uighur victory,victory,unknown,low
Nur Ahmad Jan Bughra,https://en.wikipedia.org/wiki/Nur_Ahmadjan_Bughra,battle_27757189,Battle of Kashgar (1933),battle_article,side_b,Uighur victory,victory,unknown,low
Abdullah Bughra,https://en.wikipedia.org/wiki/Abdullah_Bughra,battle_27757189,Battle of Kashgar (1933),battle_article,side_b,Uighur victory,victory,unknown,low
Ma Zhancang,https://en.wikipedia.org/wiki/Ma_Zhancang,battle_27756772,Battle of Sekes Tash,battle_article,side_a,Republic of China victory,victory,unknown,low
Nur Ahmad Jan Bughra,https://en.wikipedia.org/wiki/Nur_Ahmadjan_Bughra,battle_27756772,Battle of Sekes Tash,battle_article,side_b,Republic of China victory,victory,unknown,low
Abdullah Bughra,https://en.wikipedia.org/wiki/Abdullah_Bughra,battle_27756772,Battle of Sekes Tash,battle_article,side_b,Republic of China victory,victory,unknown,low
Ma Zhongying,https://en.wikipedia.org/wiki/Ma_Zhongying,battle_27716169,Battle of Dawan Cheng,battle_article,side_a,Chinese tactical victory Chinese withdrawal Soviet column destroyed,tactical_victory,unknown,low
Ma Zhancang,https://en.wikipedia.org/wiki/Ma_Zhancang,battle_27757131,Battle of Yangi Hissar,battle_article,side_a,Republic of China victory,victory,unknown,low
Nur Ahmad Jan Bughra,https://en.wikipedia.org/wiki/Nur_Ahmadjan_Bughra,battle_27757131,Battle of Yangi Hissar,battle_article,side_b,Republic of China victory,victory,unknown,low
Ma Hongkui,https://en.wikipedia.org/wiki/Ma_Hongkui,battle_57714037,War in Ningxia (1934),war_conflict_article,side_a,Ma clique and allies victory 41st Army disbanded and remnants absorbed into Yan Xishan's Shanxi Army,victory,unknown,low
Ma Zhongying,https://en.wikipedia.org/wiki/Ma_Zhongying,battle_57714037,War in Ningxia (1934),war_conflict_article,side_a,Ma clique and allies victory 41st Army disbanded and remnants absorbed into Yan Xishan's Shanxi Army,victory,unknown,low
Yan Xishan,https://en.wikipedia.org/wiki/Yan_Xishan,battle_57714037,War in Ningxia (1934),war_conflict_article,side_a,Ma clique and allies victory 41st Army disbanded and remnants absorbed into Yan Xishan's Shanxi Army,victory,unknown,low
Chiang Kai-shek,https://en.wikipedia.org/wiki/Chiang_Kai-shek,battle_63479770,Battle of Chishui River,battle_article,side_a,Communist forces manage to maneuver out of the Nationalists' encirclement,unknown,unknown,low
Xue Yue,https://en.wikipedia.org/wiki/Xue_Yue,battle_63479770,Battle of Chishui River,battle_article,side_a,Communist forces manage to maneuver out of the Nationalists' encirclement,unknown,unknown,low
Bai Chongxi,https://en.wikipedia.org/wiki/Bai_Chongxi,battle_63479770,Battle of Chishui River,battle_article,side_a,Communist forces manage to maneuver out of the Nationalists' encirclement,unknown,unknown,low
Mao Zedong,https://en.wikipedia.org/wiki/Mao_Zedong,battle_63479770,Battle of Chishui River,battle_article,side_b,Communist forces manage to maneuver out of the Nationalists' encirclement,unknown,unknown,low
Zhu,https://en.wikipedia.org/wiki/Zhu_De,battle_63479770,Battle of Chishui River,battle_article,side_b,Communist forces manage to maneuver out of the Nationalists' encirclement,unknown,unknown,low
Peng Dehuai,https://en.wikipedia.org/wiki/Peng_Dehuai,battle_63479770,Battle of Chishui River,battle_article,side_b,Communist forces manage to maneuver out of the Nationalists' encirclement,unknown,unknown,low
Liu Bocheng,https://en.wikipedia.org/wiki/Liu_Bocheng,battle_63479770,Battle of Chishui River,battle_article,side_b,Communist forces manage to maneuver out of the Nationalists' encirclement,unknown,unknown,low
Lin Biao,https://en.wikipedia.org/wiki/Lin_Biao,battle_63479770,Battle of Chishui River,battle_article,side_b,Communist forces manage to maneuver out of the Nationalists' encirclement,unknown,unknown,low
Bernard Montgomery,https://en.wikipedia.org/wiki/Bernard_Montgomery,battle_304601,1936–1939 Arab revolt in Palestine,battle_article,side_a,Revolt suppressed Issuance of the White Paper of 1939,unknown,unknown,low
Arthur Harris,https://en.wikipedia.org/wiki/Arthur_Harris,battle_304601,1936–1939 Arab revolt in Palestine,battle_article,side_a,Revolt suppressed Issuance of the White Paper of 1939,unknown,unknown,low
José Miaja,https://en.wikipedia.org/wiki/Jos%C3%A9_Miaja,battle_32574025,Battle of Ciudad Universitaria,battle_article,side_a,Republican victory,victory,unknown,low
Vicente Rojo Lluch,https://en.wikipedia.org/wiki/Vicente_Rojo_Lluch,battle_32574025,Battle of Ciudad Universitaria,battle_article,side_a,Republican victory,victory,unknown,low
Francisco Franco,https://en.wikipedia.org/wiki/Francisco_Franco,battle_32574025,Battle of Ciudad Universitaria,battle_article,side_b,Republican victory,victory,unknown,low
Carlos Asensio Cabanillas,https://en.wikipedia.org/wiki/Carlos_Asensio_Cabanillas,battle_32574025,Battle of Ciudad Universitaria,battle_article,side_b,Republican victory,victory,unknown,low
Vicente Rojo Lluch,https://en.wikipedia.org/wiki/Vicente_Rojo_Lluch,battle_5340298,Second Battle of the Corunna Road,battle_article,side_a,Republican victory,victory,unknown,low
José Miaja,https://en.wikipedia.org/wiki/Jos%C3%A9_Miaja,battle_5340298,Second Battle of the Corunna Road,battle_article,side_a,Republican victory,victory,unknown,low
Juan Modesto,https://en.wikipedia.org/wiki/Juan_Modesto,battle_5340298,Second Battle of the Corunna Road,battle_article,side_a,Republican victory,victory,unknown,low
José Enrique Varela,https://en.wikipedia.org/wiki/Jos%C3%A9_Enrique_Varela,battle_5340298,Second Battle of the Corunna Road,battle_article,side_b,Republican victory,victory,unknown,low
José Miaja,https://en.wikipedia.org/wiki/Jos%C3%A9_Miaja,battle_32531908,Siege of the Montaña Barracks,battle_article,side_b,Republican victory,victory,unknown,low
Juan Modesto,https://en.wikipedia.org/wiki/Juan_Modesto,battle_32531908,Siege of the Montaña Barracks,battle_article,side_b,Republican victory,victory,unknown,low
Chiang Kai-shek,https://en.wikipedia.org/wiki/Chiang_Kai-shek,battle_27997386,Islamic rebellion in Xinjiang (1937),war_conflict_article,side_a,Provincial government victory,victory,unknown,low
José Solchaga,https://en.wikipedia.org/wiki/Jos%C3%A9_Solchaga,battle_36679714,Levante Offensive,operation_article,side_b,Republican victory,victory,unknown,low
José Enrique Varela,https://en.wikipedia.org/wiki/Jos%C3%A9_Enrique_Varela,battle_36679714,Levante Offensive,operation_article,side_b,Republican victory,victory,unknown,low
Antonio Aranda,https://en.wikipedia.org/wiki/Antonio_Aranda,battle_36679714,Levante Offensive,operation_article,side_b,Republican victory,victory,unknown,low
Vasily Chuikov,https://en.wikipedia.org/wiki/Vasily_Chuikov,battle_2360232,Battle of Salla (1939),battle_article,side_b,Finnish victory,victory,unknown,low
Carl Gustaf Emil Mannerheim,https://en.wikipedia.org/wiki/Carl_Gustaf_Emil_Mannerheim,battle_3432704,Battle of Summa,battle_article,side_a,First battle: Finnish victory Second battle: Soviet victory Soviets overrun the Mannerheim Line.,victory,unknown,low
Semyon Timoshenko,https://en.wikipedia.org/wiki/Semyon_Timoshenko,battle_3432704,Battle of Summa,battle_article,side_b,First battle: Finnish victory Second battle: Soviet victory Soviets overrun the Mannerheim Line.,victory,unknown,low
Hjalmar Siilasvuo,https://en.wikipedia.org/wiki/Hjalmar_Siilasvuo,battle_187309,Battle of Suomussalmi,battle_article,side_a,Finnish victory,victory,unknown,low
Vasily Chuikov,https://en.wikipedia.org/wiki/Vasily_Chuikov,battle_187309,Battle of Suomussalmi,battle_article,side_b,Finnish victory,victory,unknown,low
Fedor von Bock,https://en.wikipedia.org/wiki/Fedor_von_Bock,battle_309288,Invasion of Poland,battle_article,side_a,Victory,victory,unknown,low
Gerd von Rundstedt,https://en.wikipedia.org/wiki/Gerd_von_Rundstedt,battle_309288,Invasion of Poland,battle_article,side_a,Victory,victory,unknown,low
Semyon Timoshenko,https://en.wikipedia.org/wiki/Semyon_Timoshenko,battle_309288,Invasion of Poland,battle_article,side_a,Victory,victory,unknown,low
Maurice Gamelin,https://en.wikipedia.org/wiki/Maurice_Gamelin,battle_3037475,Saar Offensive,operation_article,side_a,German victory French tactical withdrawal Beginning of the Phoney War,victory,unknown,low
Carl Gustaf Emil Mannerheim,https://en.wikipedia.org/wiki/Carl_Gustaf_Emil_Mannerheim,battle_33924,Winter War,war_conflict_article,side_a,Moscow Peace Treaty,unknown,unknown,low
Joseph Stalin,https://en.wikipedia.org/wiki/Joseph_Stalin,battle_33924,Winter War,war_conflict_article,side_b,Moscow Peace Treaty,unknown,unknown,low
Semyon Timoshenko,https://en.wikipedia.org/wiki/Semyon_Timoshenko,battle_33924,Winter War,war_conflict_article,side_b,Moscow Peace Treaty,unknown,unknown,low
Kirill Meretskov,https://en.wikipedia.org/wiki/Kirill_Meretskov,battle_33924,Winter War,war_conflict_article,side_b,Moscow Peace Treaty,unknown,unknown,low
Valerian Frolov,https://en.wikipedia.org/wiki/Valerian_Frolov,battle_33924,Winter War,war_conflict_article,side_b,Moscow Peace Treaty,unknown,unknown,low
Charles de Gaulle,https://en.wikipedia.org/wiki/Charles_de_Gaulle,battle_3829213,Battle of Dakar,battle_article,side_a,Vichy French victory,victory,unknown,low
Walther von Brauchitsch,https://en.wikipedia.org/wiki/Walther_von_Brauchitsch,battle_228080,Battle of France,battle_article,side_a,Axis victory,victory,unknown,low
Gerd von Rundstedt,https://en.wikipedia.org/wiki/Gerd_von_Rundstedt,battle_228080,Battle of France,battle_article,side_a,Axis victory,victory,unknown,low
Fedor von Bock,https://en.wikipedia.org/wiki/Fedor_von_Bock,battle_228080,Battle of France,battle_article,side_a,Axis victory,victory,unknown,low
Wilhelm Ritter von Leeb,https://en.wikipedia.org/wiki/Wilhelm_Ritter_von_Leeb,battle_228080,Battle of France,battle_article,side_a,Axis victory,victory,unknown,low
Paul Ludwig Ewald von Kleist,https://en.wikipedia.org/wiki/Paul_Ludwig_Ewald_von_Kleist,battle_228080,Battle of France,battle_article,side_a,Axis victory,victory,unknown,low
Günther von Kluge,https://en.wikipedia.org/wiki/G%C3%BCnther_von_Kluge,battle_228080,Battle of France,battle_article,side_a,Axis victory,victory,unknown,low
Heinz Guderian,https://en.wikipedia.org/wiki/Heinz_Guderian,battle_228080,Battle of France,battle_article,side_a,Axis victory,victory,unknown,low
Erwin Rommel,https://en.wikipedia.org/wiki/Erwin_Rommel,battle_228080,Battle of France,battle_article,side_a,Axis victory,victory,unknown,low
Albert Kesselring,https://en.wikipedia.org/wiki/Albert_Kesselring,battle_228080,Battle of France,battle_article,side_a,Axis victory,victory,unknown,low
Hugo Sperrle,https://en.wikipedia.org/wiki/Hugo_Sperrle,battle_228080,Battle of France,battle_article,side_a,Axis victory,victory,unknown,low
Maurice Gamelin,https://en.wikipedia.org/wiki/Maurice_Gamelin,battle_228080,Battle of France,battle_article,side_b,Axis victory,victory,unknown,low
Maxime Weygand,https://en.wikipedia.org/wiki/Maxime_Weygand,battle_228080,Battle of France,battle_article,side_b,Axis victory,victory,unknown,low
Henri Winkelman,https://en.wikipedia.org/wiki/Henri_Winkelman,battle_228080,Battle of France,battle_article,side_b,Axis victory,victory,unknown,low
Erich Hoepner,https://en.wikipedia.org/wiki/Erich_Hoepner,battle_25467180,Battle of Gembloux (1940),battle_article,side_b,Victory,victory,unknown,low
Inigo Campioni,https://en.wikipedia.org/wiki/Inigo_Campioni,battle_308864,Battle of Taranto,battle_article,side_b,British victory,victory,unknown,low
Henri Winkelman,https://en.wikipedia.org/wiki/Henri_Winkelman,battle_15966329,Battle of the Hague (1940),battle_article,side_a,Victory,victory,unknown,low
Kurt Student,https://en.wikipedia.org/wiki/Kurt_Student,battle_15966329,Battle of the Hague (1940),battle_article,side_b,Victory,victory,unknown,low
Gerd von Rundstedt,https://en.wikipedia.org/wiki/Gerd_von_Rundstedt,battle_41099690,Battle of the Ypres–Comines Canal,battle_article,side_b,Successful British delaying action Withdrawal of the BEF to Dunkirk,unknown,unknown,low
Peng Dehuai,https://en.wikipedia.org/wiki/Peng_Dehuai,battle_24911268,Hundred Regiments Offensive,operation_article,side_a,Chinese victory,victory,unknown,low
Zhu,https://en.wikipedia.org/wiki/Zhu_De,battle_24911268,Hundred Regiments Offensive,operation_article,side_a,Chinese victory,victory,unknown,low
Liu Bocheng,https://en.wikipedia.org/wiki/Liu_Bocheng,battle_24911268,Hundred Regiments Offensive,operation_article,side_a,Chinese victory,victory,unknown,low
Deng Xiaoping,https://en.wikipedia.org/wiki/Deng_Xiaoping,battle_24911268,Hundred Regiments Offensive,operation_article,side_a,Chinese victory,victory,unknown,low
George Wootten,https://en.wikipedia.org/wiki/George_Wootten,battle_44074365,Siege of Giarabub,battle_article,side_a,Commonwealth victory,victory,unknown,low
Wilhelm Ritter von Leeb,https://en.wikipedia.org/wiki/Wilhelm_Ritter_von_Leeb,battle_17191607,Baltic operation,operation_article,side_a,Victory,victory,unknown,low
Georg von Küchler,https://en.wikipedia.org/wiki/Georg_von_K%C3%BCchler,battle_17191607,Baltic operation,operation_article,side_a,Victory,victory,unknown,low
Ernst Busch,https://en.wikipedia.org/wiki/Ernst_Busch_(field_marshal),battle_17191607,Baltic operation,operation_article,side_a,Victory,victory,unknown,low
Erich Hoepner,https://en.wikipedia.org/wiki/Erich_Hoepner,battle_17191607,Baltic operation,operation_article,side_a,Victory,victory,unknown,low
Günther von Kluge,https://en.wikipedia.org/wiki/G%C3%BCnther_von_Kluge,battle_17199769,Battle at Borodino Field,battle_article,side_a,German victory in October Soviet victory in January,victory,unknown,low
Dmitry Lelyushenko,https://en.wikipedia.org/wiki/Dmitry_Lelyushenko,battle_17199769,Battle at Borodino Field,battle_article,side_b,German victory in October Soviet victory in January,victory,unknown,low
Gerd von Rundstedt,https://en.wikipedia.org/wiki/Gerd_von_Rundstedt,battle_1177270,Battle of Kiev (1941),battle_article,side_a,German victory Encirclement and destruction of Soviet Southwestern Front Beginning of Battle of Moscow,victory,unknown,low
Walter von Reichenau,https://en.wikipedia.org/wiki/Walter_von_Reichenau,battle_1177270,Battle of Kiev (1941),battle_article,side_a,German victory Encirclement and destruction of Soviet Southwestern Front Beginning of Battle of Moscow,victory,unknown,low
Heinz Guderian,https://en.wikipedia.org/wiki/Heinz_Guderian,battle_1177270,Battle of Kiev (1941),battle_article,side_a,German victory Encirclement and destruction of Soviet Southwestern Front Beginning of Battle of Moscow,victory,unknown,low
Paul Ludwig Ewald von Kleist,https://en.wikipedia.org/wiki/Paul_Ludwig_Ewald_von_Kleist,battle_1177270,Battle of Kiev (1941),battle_article,side_a,German victory Encirclement and destruction of Soviet Southwestern Front Beginning of Battle of Moscow,victory,unknown,low
Eberhard von Mackensen,https://en.wikipedia.org/wiki/Eberhard_von_Mackensen,battle_1177270,Battle of Kiev (1941),battle_article,side_a,German victory Encirclement and destruction of Soviet Southwestern Front Beginning of Battle of Moscow,victory,unknown,low
Semyon Budyonny,https://en.wikipedia.org/wiki/Semyon_Budyonny,battle_1177270,Battle of Kiev (1941),battle_article,side_b,German victory Encirclement and destruction of Soviet Southwestern Front Beginning of Battle of Moscow,victory,unknown,low
Semyon Timoshenko,https://en.wikipedia.org/wiki/Semyon_Timoshenko,battle_1177270,Battle of Kiev (1941),battle_article,side_b,German victory Encirclement and destruction of Soviet Southwestern Front Beginning of Battle of Moscow,victory,unknown,low
Gerd von Rundstedt,https://en.wikipedia.org/wiki/Gerd_von_Rundstedt,battle_1634809,Battle of Uman,battle_article,side_a,Axis victory,victory,unknown,low
Paul Ludwig Ewald von Kleist,https://en.wikipedia.org/wiki/Paul_Ludwig_Ewald_von_Kleist,battle_1634809,Battle of Uman,battle_article,side_a,Axis victory,victory,unknown,low
Semyon Budyonny,https://en.wikipedia.org/wiki/Semyon_Budyonny,battle_1634809,Battle of Uman,battle_article,side_b,Axis victory,victory,unknown,low
Ivan Tyulenev,https://en.wikipedia.org/wiki/Ivan_Tyulenev,battle_1634809,Battle of Uman,battle_article,side_b,Axis victory,victory,unknown,low
Markian Popov,https://en.wikipedia.org/wiki/Markian_Popov,battle_61659444,Battle of Vyborg (1941),battle_article,side_b,Finnish victory,victory,unknown,low
Erich von Manstein,https://en.wikipedia.org/wiki/Erich_von_Manstein,battle_7541477,Battle of the Kerch Peninsula,battle_article,side_a,Axis victory,victory,unknown,low
Wolfram von Richthofen,https://en.wikipedia.org/wiki/Wolfram_von_Richthofen,battle_7541477,Battle of the Kerch Peninsula,battle_article,side_a,Axis victory,victory,unknown,low
Gerd von Rundstedt,https://en.wikipedia.org/wiki/Gerd_von_Rundstedt,battle_12383316,Battle of the Sea of Azov,battle_article,side_a,"Axis victory Encirclement & destruction of Soviet 9th & 18th Armies German forces advance on Crimea, Kharkov, and Rostov",victory,unknown,low
Erich von Manstein,https://en.wikipedia.org/wiki/Erich_von_Manstein,battle_12383316,Battle of the Sea of Azov,battle_article,side_a,"Axis victory Encirclement & destruction of Soviet 9th & 18th Armies German forces advance on Crimea, Kharkov, and Rostov",victory,unknown,low
Paul Ludwig Ewald von Kleist,https://en.wikipedia.org/wiki/Paul_Ludwig_Ewald_von_Kleist,battle_12383316,Battle of the Sea of Azov,battle_article,side_a,"Axis victory Encirclement & destruction of Soviet 9th & 18th Armies German forces advance on Crimea, Kharkov, and Rostov",victory,unknown,low
Petre Dumitrescu,https://en.wikipedia.org/wiki/Petre_Dumitrescu,battle_12383316,Battle of the Sea of Azov,battle_article,side_a,"Axis victory Encirclement & destruction of Soviet 9th & 18th Armies German forces advance on Crimea, Kharkov, and Rostov",victory,unknown,low
Semyon Timoshenko,https://en.wikipedia.org/wiki/Semyon_Timoshenko,battle_12383316,Battle of the Sea of Azov,battle_article,side_b,"Axis victory Encirclement & destruction of Soviet 9th & 18th Armies German forces advance on Crimea, Kharkov, and Rostov",victory,unknown,low
Yakov Cherevichenko,https://en.wikipedia.org/wiki/Yakov_Cherevichenko,battle_12383316,Battle of the Sea of Azov,battle_article,side_b,"Axis victory Encirclement & destruction of Soviet 9th & 18th Armies German forces advance on Crimea, Kharkov, and Rostov",victory,unknown,low
Markian Popov,https://en.wikipedia.org/wiki/Markian_Popov,battle_11826673,Finnish invasion of East Karelia (1941),operation_article,side_b,Finnish victory,victory,unknown,low
Kirill Meretskov,https://en.wikipedia.org/wiki/Kirill_Meretskov,battle_11826673,Finnish invasion of East Karelia (1941),operation_article,side_b,Finnish victory,victory,unknown,low
Semyon Timoshenko,https://en.wikipedia.org/wiki/Semyon_Timoshenko,battle_75506830,Kursk–Oboyan Operation,operation_article,side_a,Minor advance of the Workers' and Peasants' Red Army,unknown,unknown,low
Walter von Reichenau,https://en.wikipedia.org/wiki/Walter_von_Reichenau,battle_75506830,Kursk–Oboyan Operation,operation_article,side_b,Minor advance of the Workers' and Peasants' Red Army,unknown,unknown,low
Friedrich Paulus,https://en.wikipedia.org/wiki/Friedrich_Paulus,battle_75506830,Kursk–Oboyan Operation,operation_article,side_b,Minor advance of the Workers' and Peasants' Red Army,unknown,unknown,low
Maximilian von Weichs,https://en.wikipedia.org/wiki/Maximilian_von_Weichs,battle_75506830,Kursk–Oboyan Operation,operation_article,side_b,Minor advance of the Workers' and Peasants' Red Army,unknown,unknown,low
Hermann Göring,https://en.wikipedia.org/wiki/Hermann_G%C3%B6ring,battle_22618,Operation Barbarossa,operation_article,side_a,Axis strategic failure,unknown,unknown,low
Ivan Tyulenev,https://en.wikipedia.org/wiki/Ivan_Tyulenev,battle_22618,Operation Barbarossa,operation_article,side_b,Axis strategic failure,unknown,unknown,low
Italo Gariboldi,https://en.wikipedia.org/wiki/Italo_Gariboldi,battle_519546,Operation Battleaxe,battle_article,side_b,Axis victory,victory,unknown,low
Erwin Rommel,https://en.wikipedia.org/wiki/Erwin_Rommel,battle_519546,Operation Battleaxe,battle_article,side_b,Axis victory,victory,unknown,low
Ivan Tyulenev,https://en.wikipedia.org/wiki/Ivan_Tyulenev,battle_21874221,Operation München,operation_article,side_a,Axis victory,victory,unknown,low
Yakov Cherevichenko,https://en.wikipedia.org/wiki/Yakov_Cherevichenko,battle_21874221,Operation München,operation_article,side_a,Axis victory,victory,unknown,low
Ion Antonescu,https://en.wikipedia.org/wiki/Ion_Antonescu,battle_21874221,Operation München,operation_article,side_b,Axis victory,victory,unknown,low
Petre Dumitrescu,https://en.wikipedia.org/wiki/Petre_Dumitrescu,battle_21874221,Operation München,operation_article,side_b,Axis victory,victory,unknown,low
Chiang Kai-shek,https://en.wikipedia.org/wiki/Chiang_Kai-shek,battle_342641,Pacific War,war_conflict_article,side_a,Allied victory,victory,unknown,low
Franklin D. Roosevelt,https://en.wikipedia.org/wiki/Franklin_D._Roosevelt,battle_342641,Pacific War,war_conflict_article,side_a,Allied victory,victory,unknown,low
Winston Churchill,https://en.wikipedia.org/wiki/Winston_Churchill,battle_342641,Pacific War,war_conflict_article,side_a,Allied victory,victory,unknown,low
Hirohito,https://en.wikipedia.org/wiki/Hirohito,battle_342641,Pacific War,war_conflict_article,side_b,Allied victory,victory,unknown,low
Ion Antonescu,https://en.wikipedia.org/wiki/Ion_Antonescu,battle_4768077,Siege of Odessa,battle_article,side_a,Axis victory Successful evacuation of Red Army troops Subsequent 1941 Odessa massacre,victory,unknown,low
Erich von Manstein,https://en.wikipedia.org/wiki/Erich_von_Manstein,battle_4768077,Siege of Odessa,battle_article,side_a,Axis victory Successful evacuation of Red Army troops Subsequent 1941 Odessa massacre,victory,unknown,low
Erich von Manstein,https://en.wikipedia.org/wiki/Erich_von_Manstein,battle_1277307,Siege of Sevastopol (1941–1942),battle_article,side_a,Axis victory,victory,unknown,low
Wolfram von Richthofen,https://en.wikipedia.org/wiki/Wolfram_von_Richthofen,battle_1277307,Siege of Sevastopol (1941–1942),battle_article,side_a,Axis victory,victory,unknown,low
Hermann Göring,https://en.wikipedia.org/wiki/Hermann_G%C3%B6ring,battle_185586,Baedeker Blitz,operation_article,side_b,German strategic failure,unknown,unknown,low
Hugo Sperrle,https://en.wikipedia.org/wiki/Hugo_Sperrle,battle_185586,Baedeker Blitz,operation_article,side_b,German strategic failure,unknown,unknown,low
Tomitarō Horii,https://en.wikipedia.org/wiki/Tomitar%C5%8D_Horii,battle_50795791,Battle of Mission Ridge–Brigade Hill,battle_article,side_b,Allied withdrawal,unknown,unknown,low
George Alan Vasey,https://en.wikipedia.org/wiki/George_Alan_Vasey,battle_50915084,Battle of Oivi–Gorari,battle_article,side_a,Japanese withdrawal,unknown,unknown,low
Tomitarō Horii,https://en.wikipedia.org/wiki/Tomitar%C5%8D_Horii,battle_50915084,Battle of Oivi–Gorari,battle_article,side_b,Japanese withdrawal,unknown,unknown,low
Fedor von Bock,https://en.wikipedia.org/wiki/Fedor_von_Bock,battle_1636789,Battle of Voronezh (1942),battle_article,side_a,Axis victory,victory,unknown,low
Maximilian von Weichs,https://en.wikipedia.org/wiki/Maximilian_von_Weichs,battle_1636789,Battle of Voronezh (1942),battle_article,side_a,Axis victory,victory,unknown,low
Wilhelm List,https://en.wikipedia.org/wiki/Wilhelm_List,battle_1636789,Battle of Voronezh (1942),battle_article,side_a,Axis victory,victory,unknown,low
Hermann Hoth,https://en.wikipedia.org/wiki/Hermann_Hoth,battle_1636789,Battle of Voronezh (1942),battle_article,side_a,Axis victory,victory,unknown,low
Friedrich Paulus,https://en.wikipedia.org/wiki/Friedrich_Paulus,battle_1636789,Battle of Voronezh (1942),battle_article,side_a,Axis victory,victory,unknown,low
Gusztáv Jány,https://en.wikipedia.org/wiki/Guszt%C3%A1v_J%C3%A1ny,battle_1636789,Battle of Voronezh (1942),battle_article,side_a,Axis victory,victory,unknown,low
Paul Ludwig Ewald von Kleist,https://en.wikipedia.org/wiki/Paul_Ludwig_Ewald_von_Kleist,battle_1636789,Battle of Voronezh (1942),battle_article,side_a,Axis victory,victory,unknown,low
Filipp Golikov,https://en.wikipedia.org/wiki/Filipp_Golikov,battle_1636789,Battle of Voronezh (1942),battle_article,side_b,Axis victory,victory,unknown,low
Semyon Timoshenko,https://en.wikipedia.org/wiki/Semyon_Timoshenko,battle_1636789,Battle of Voronezh (1942),battle_article,side_b,Axis victory,victory,unknown,low
Rodion Malinovsky,https://en.wikipedia.org/wiki/Rodion_Malinovsky,battle_1636789,Battle of Voronezh (1942),battle_article,side_b,Axis victory,victory,unknown,low
Kirill Moskalenko,https://en.wikipedia.org/wiki/Kirill_Moskalenko,battle_1636789,Battle of Voronezh (1942),battle_article,side_b,Axis victory,victory,unknown,low
Andrei Grechko,https://en.wikipedia.org/wiki/Andrei_Grechko,battle_1636789,Battle of Voronezh (1942),battle_article,side_b,Axis victory,victory,unknown,low
Adolf Hitler,https://en.wikipedia.org/wiki/Adolf_Hitler,battle_1387508,Case Blue,operation_article,side_a,Axis strategic failure,unknown,unknown,low
Gusztáv Jány,https://en.wikipedia.org/wiki/Guszt%C3%A1v_J%C3%A1ny,battle_1387508,Case Blue,operation_article,side_a,Axis strategic failure,unknown,unknown,low
Italo Gariboldi,https://en.wikipedia.org/wiki/Italo_Gariboldi,battle_1387508,Case Blue,operation_article,side_a,Axis strategic failure,unknown,unknown,low
