analytic_commander_id,display_name,rank_hierarchical_trust_v2,score_hierarchical_trust_v2,rank_high_level_capped,score_high_level_capped,broad_page_contribution_share,battle_siege_page_contribution_share,rank_eligibility_filtered,exclude_from_headline_ranking,rank_role_weighted,score_role_weighted,rank_change_vs_hierarchical_trust_v2,dominant_role_class,share_direct_field_command,share_unclear_role,share_nominal_or_political,role_adjustment_factor,mean_role_confidence,confidence_adjusted_tier,confidence_category,rank_band_width_80,recommended_interpretation,best_rank_pass4_models,worst_rank_pass4_models,rank_range_pass4_models
acmd_fdfc24f1748e,Najib ad-Dawlah,941,29.220168697282094,906,29.22016869728209,0.08352,0.91648,935.0,False,888,20.557600928883627,-53,principal_field_commander,0.8886476350724433,0.03036882679842457,0.0,0.7945880321139063,0.5416666666666666,"Tier E, confidence-limited ranked commander",very_wide,424.2,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,888.0,941.0,53.0
acmd_28c20161a0d0,Jacques-François Menou,942,29.11092783505154,907,29.11092783505154,0.0,1.0,936.0,False,926,19.070837702934373,-16,principal_field_commander,1.0,0.0,0.0,0.7264577670215397,0.6071428571428571,"Tier E, confidence-limited ranked commander",very_wide,360.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,907.0,942.0,35.0
acmd_84c77f1736ab,Muhammad Ahmad,943,29.107403936269915,908,29.107403936269915,0.03449,0.96551,937.0,False,856,21.739134899890047,-87,principal_field_commander,0.9655103296570884,0.03448967034291161,0.0,0.8344796483456898,0.5800000000000001,"Tier E, confidence-limited ranked commander",very_wide,431.2,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,856.0,943.0,87.0
acmd_6194f1e14ba0,Theepan,944,29.056307403936263,909,29.056307403936263,0.0,1.0,938.0,False,932,18.803045867355486,-12,principal_field_commander,1.0,0.0,0.0,0.7170353604602568,0.6100000000000001,"Tier E, confidence-limited ranked commander",very_wide,547.2,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,909.0,944.0,35.0
acmd_94d6a8436561,Julián Romero,945,29.05278350515464,910,29.05278350515464,0.0,1.0,939.0,False,878,20.934399880239603,-67,principal_field_commander,1.0,0.0,0.0,0.7940102961332764,0.6300000000000001,"Tier E, confidence-limited ranked commander",very_wide,521.5,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,878.0,945.0,67.0
acmd_47f5fbfb2f37,Roman emperor,946,29.04749765698219,911,29.04749765698219,0.0,1.0,940.0,False,853,21.77553730605019,-93,principal_field_commander,1.0,0.0,0.0,0.85,0.5277777777777778,"Tier E, confidence-limited ranked commander",very_wide,420.6,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,853.0,946.0,93.0
acmd_fd9c4bfc72cd,Marquis de Lafayette,947,29.04133083411434,912,29.04133083411434,0.0,1.0,941.0,False,901,20.123367360257554,-46,principal_field_commander,0.9777593337933408,0.02224066620665908,0.0,0.7789283370997019,0.5583333333333333,"Tier E, confidence-limited ranked commander",very_wide,413.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,901.0,947.0,46.0
acmd_abf6562167ae,Józef Bem,948,28.954114339268973,913,28.954114339268973,0.0,1.0,942.0,False,889,20.516632372233367,-59,principal_field_commander,1.0,0.0,0.0,0.7836954031617286,0.6166666666666667,"Tier E, confidence-limited ranked commander",very_wide,434.2,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,889.0,948.0,59.0
acmd_4172803fa3bf,Sefer Halilović,949,28.854564198687907,915,28.854564198687907,0.161436,0.838564,943.0,False,943,18.199036968333264,-6,principal_field_commander,0.7596361358663516,0.24036386413364838,0.0,0.7277492969576779,0.4666666666666666,"Tier D, category-specific confidence tier",very_wide,275.8,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,915.0,949.0,34.0
acmd_4c72c4e7c973,Michelangelo Alessandro Colli-Marchi,950,28.75090909090909,916,28.75090909090909,0.0,1.0,944.0,False,859,21.655025,-91,principal_field_commander,1.0,0.0,0.0,0.85,0.5444444444444445,"Tier E, confidence-limited ranked commander",very_wide,400.2,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,859.0,950.0,91.0
acmd_947bbc18bdaa,Tej Singh,951,28.685417057169627,917,28.685417057169627,0.35028,0.64972,945.0,False,962,17.40010254975784,11,principal_field_commander,0.7057437828054423,0.2942562171945577,0.0,0.7015906297083884,0.4583333333333333,"Tier E, confidence-limited ranked commander",very_wide,419.2,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,917.0,962.0,45.0
acmd_854d687dc55f,Otto Wöhler,952,28.66140581068416,1047,9.59053630534208,0.799231,0.200769,946.0,False,1047,11.685153191016392,95,unclear_role,0.21979417418517266,0.6949524132025613,0.0,0.47652830961751524,0.4222222222222222,"Tier D, page-type-sensitive performer",very_wide,281.2,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,946.0,1047.0,101.0
acmd_a3b8ce57a79d,Binod Singh,953,28.58674789128397,919,28.58674789128397,0.0,1.0,947.0,False,880,20.84710795879566,-73,principal_field_commander,1.0,0.0,0.0,0.8035898268900544,0.6300000000000001,"Tier E, confidence-limited ranked commander",very_wide,447.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,880.0,953.0,73.0
acmd_7b64d2665dbb,Osman Digna,954,28.54181818181818,920,28.54181818181818,0.03449,0.96551,948.0,False,855,21.761879407004177,-99,principal_field_commander,0.9655103296570884,0.0,0.0,0.8448265494485632,0.61,"Tier E, confidence-limited ranked commander",very_wide,360.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,855.0,954.0,99.0
acmd_f735118336f9,Petrus Johannes Liebenberg,955,28.45636363636364,921,28.45636363636364,0.02734,0.97266,949.0,False,959,17.62524038144308,4,principal_field_commander,0.9759624196001551,0.024037580399845007,0.0,0.694223822615472,0.56875,"Tier E, confidence-limited ranked commander",very_wide,266.3,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,921.0,959.0,38.0
acmd_04c6aebbfbcc,Shimazu Iehisa,956,28.41936269915651,923,28.41936269915651,0.0,1.0,950.0,False,963,17.281533282223972,7,wing_or_corps_commander,1.0,0.0,0.0,0.678347528842721,0.5857142857142857,"Tier E, confidence-limited ranked commander",very_wide,399.8,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,923.0,963.0,40.0
acmd_5ff0152d6088,Frederik van den Bergh,957,28.31276476101218,924,28.31276476101218,0.0,1.0,951.0,False,849,21.96008816776007,-108,principal_field_commander,1.0,0.0,0.0,0.85,0.65,"Tier D, category-specific confidence tier",very_wide,460.8,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,849.0,957.0,108.0
acmd_9b7e54c9b953,Tohir Yoʻldosh,958,28.250121836925963,1036,15.71963904554827,0.666133,0.333867,952.0,False,1040,12.299968933727246,82,unclear_role,0.3040724855651682,0.4738647273360222,0.0,0.5122297089644181,0.4,"Tier D, page-type-sensitive performer",very_wide,339.8,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,952.0,1040.0,88.0
acmd_5395ce28cf28,Archduke Eugen of Austria,959,28.24273664479849,925,28.24273664479849,0.0,1.0,953.0,False,883,20.7305634747163,-76,principal_field_commander,1.0,0.0,0.0,0.807163137337552,0.6375000000000001,"Tier E, confidence-limited ranked commander",very_wide,356.3,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,883.0,959.0,76.0
acmd_c92d161eee43,Józef Zajączek,960,27.829990627928773,926,27.829990627928773,0.0,1.0,954.0,False,945,18.12977165536298,-15,principal_field_commander,1.0,0.0,0.0,0.7258465498654595,0.5900000000000001,"Tier E, confidence-limited ranked commander",very_wide,461.9,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,926.0,960.0,34.0
acmd_afcb8521dea3,Wilhelm Ritter von Leeb,961,27.76744142455483,927,27.76744142455483,0.319093,0.680907,955.0,False,1005,14.964949084515164,44,principal_field_commander,0.6572058591198322,0.3427941408801677,0.0,0.6271286816980378,0.4375,"Tier E, confidence-limited ranked commander",very_wide,357.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,927.0,1005.0,78.0
acmd_fd1ea34edeca,Pierre-Charles Villeneuve,962,27.577150890346765,928,27.577150890346765,0.301874,0.698126,956.0,False,952,17.9083958619743,-10,principal_field_commander,0.9030820627294986,0.09691793727050131,0.0,0.7391459722053576,0.5142857142857143,"Tier E, confidence-limited ranked commander",very_wide,319.6,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,928.0,962.0,34.0
acmd_87f5374da03a,Datis,963,27.54543580131209,929,27.54543580131209,0.0,1.0,957.0,False,953,17.90605677315925,-10,principal_field_commander,0.9068364065932495,0.09316359340675037,0.0,0.7376514141301843,0.525,"Tier E, confidence-limited ranked commander",very_wide,310.4,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,929.0,963.0,34.0
acmd_68dee10020d1,Tulayha ibn Khuwaylid,964,27.430909090909086,930,27.430909090909086,0.0,1.0,958.0,False,899,20.191655131118107,-65,principal_field_commander,1.0,0.0,0.0,0.8235987225321081,0.5750000000000001,"Tier E, confidence-limited ranked commander",very_wide,505.4,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,899.0,964.0,65.0
acmd_70139042f10d,Benny Peled,965,27.28819119025305,931,27.28819119025305,0.266036,0.733964,959.0,False,991,15.9058957238267,26,principal_field_commander,0.7182881552963291,0.2817118447036709,0.0,0.6744131769383076,0.4571428571428572,"Tier E, confidence-limited ranked commander",very_wide,320.8,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,931.0,991.0,60.0
acmd_d30f3a086cec,Mihail Savov,966,27.148997188378637,932,27.14899718837864,0.042629,0.957371,960.0,False,925,19.136602925673607,-41,principal_field_commander,0.9141443029313199,0.08585569706868021,0.0,0.8113649363190939,0.47500000000000003,"Tier E, confidence-limited ranked commander",very_wide,454.8,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,925.0,966.0,41.0
acmd_1df970e937b0,Raghoji II of Nagpur,967,27.12697282099344,933,27.12697282099344,0.059217,0.940783,961.0,False,934,18.65276857628506,-33,principal_field_commander,0.9407831552339969,0.05921684476600304,0.0,0.7725951243415817,0.56,"Tier E, confidence-limited ranked commander",very_wide,401.2,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,933.0,967.0,34.0
acmd_efe89acfd4b8,Yakov Cherevichenko,968,27.0895595126523,981,23.469265630115597,0.480185,0.519815,962.0,False,1008,14.83148139636781,40,principal_field_commander,0.5251496953026189,0.4748503046973811,0.0,0.6363173628861785,0.44166666666666665,"Tier D, page-type-sensitive performer",very_wide,349.2,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,962.0,1008.0,46.0
acmd_a57c02d20721,Aleksei Evert,969,27.023898781630734,934,27.02389878163073,0.0,1.0,963.0,False,986,16.141697077197573,17,principal_field_commander,0.9210554985108435,0.07894450148915642,0.0,0.6794069320640461,0.5166666666666667,"Tier E, confidence-limited ranked commander",very_wide,356.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,934.0,986.0,52.0
acmd_ca4592515ddd,Hugh Roe O'Donnell,970,26.861799437675725,935,26.861799437675725,0.0,1.0,964.0,False,929,18.983927378967934,-41,principal_field_commander,1.0,0.0,0.0,0.799528206498277,0.5357142857142857,"Tier D, category-specific confidence tier",very_wide,427.4,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,929.0,970.0,41.0
acmd_de6e34f0975b,Joseph Achuzie,971,26.669746954076853,937,26.669746954076853,0.360658,0.639342,965.0,False,982,16.332882423804968,11,coalition_commander,0.6141906647651624,0.039339916662320534,0.0,0.6998998293322016,0.5,"Tier E, confidence-limited ranked commander",very_wide,341.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,937.0,982.0,45.0
acmd_422bed77f1e1,"Friedrich Wilhelm, Fürst zu Hohenlohe-Kirchberg",972,26.666223055295216,938,26.666223055295216,0.0,1.0,966.0,False,885,20.682989257263355,-87,principal_field_commander,1.0,0.0,0.0,0.8500000000000001,0.65,"Tier E, confidence-limited ranked commander",very_wide,461.7,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,885.0,972.0,87.0
acmd_f89716974139,Bartolomé Mitre,973,26.63803186504217,939,26.63803186504217,0.086437,0.913563,967.0,False,997,15.452109530073855,24,wing_or_corps_commander,0.9216727694639852,0.07832723053601481,0.0,0.6725530399917251,0.45,"Tier E, confidence-limited ranked commander",very_wide,369.8,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,939.0,997.0,58.0
acmd_2c3c97602082,Kirill Moskalenko,974,26.57900656044986,940,26.57900656044986,0.0,1.0,968.0,False,1009,14.692983083847444,35,wing_or_corps_commander,0.8760942938944224,0.12390570610557756,0.0,0.6243434236633467,0.5416666666666666,"Tier E, confidence-limited ranked commander",very_wide,271.4,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,940.0,1009.0,69.0
acmd_51569e7f4248,"Enrique O'Donnell, Conde de La Bisbal",975,26.55257731958763,941,26.55257731958763,0.0,1.0,969.0,False,922,19.30422604195242,-53,principal_field_commander,1.0,0.0,0.0,0.8011227750272572,0.6300000000000001,"Tier D, category-specific confidence tier",very_wide,475.6,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,922.0,975.0,53.0
acmd_cff9b7adff32,Quizquiz,976,26.44774133083411,942,26.44774133083411,0.0,1.0,970.0,False,904,20.021762754104248,-72,principal_field_commander,0.9803237076161417,0.01967629238385815,0.0,0.8411456684272639,0.6,"Tier E, confidence-limited ranked commander",very_wide,224.5,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,904.0,976.0,72.0
acmd_3dd8ee0aa526,Mariano Matamoros y Guridi,977,26.446860356138703,943,26.446860356138703,0.0,1.0,971.0,False,928,19.0042842387752,-49,principal_field_commander,1.0,0.0,0.0,0.8077756503330588,0.5583333333333333,"Tier E, confidence-limited ranked commander",very_wide,407.6,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,928.0,977.0,49.0
acmd_87b692e75280,Italo Gariboldi,978,26.42219306466729,1063,0.0,1.0,0.0,972.0,False,1030,12.863102223548184,52,unclear_role,0.0773129562495258,0.48555241447331526,0.0,0.5659312190954343,0.44090909090909086,"Tier D, page-type-sensitive performer",very_wide,288.1,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,972.0,1063.0,91.0
acmd_9f2c5e079679,YouTube,979,26.41866916588566,944,26.41866916588566,0.0,1.0,973.0,False,984,16.268339321971833,5,wing_or_corps_commander,1.0,0.0,0.0,0.6823152457597622,0.6100000000000001,"Tier D, category-specific confidence tier",very_wide,360.5,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,944.0,984.0,40.0
acmd_4a47a1c21288,Ferdinand von Wintzingerode,980,26.412502343017803,945,26.412502343017803,0.0,1.0,974.0,False,940,18.470961009332807,-40,principal_field_commander,1.0,0.0,0.0,0.7816822387518141,0.5785714285714285,"Tier E, confidence-limited ranked commander",very_wide,494.7,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,940.0,980.0,40.0
acmd_94f9555a1c56,Thomas Gage,981,26.370215557638232,946,26.370215557638232,0.005812,0.994188,975.0,False,915,19.508928272222427,-66,principal_field_commander,0.9559007785514617,0.03916491245780437,0.0,0.8316356430453778,0.5583333333333333,"Tier E, confidence-limited ranked commander",very_wide,278.6,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,915.0,981.0,66.0
acmd_dc6d18252929,Piet Cronjé,982,26.13940018744142,947,26.13940018744142,0.04315,0.95685,976.0,False,954,17.860648724555237,-28,principal_field_commander,0.9674405762214302,0.03255942377856973,0.0,0.7698981030515765,0.55,"Tier E, confidence-limited ranked commander",very_wide,241.2,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,947.0,982.0,35.0
acmd_7ccf408292d7,Suluk,983,26.1367572633552,948,26.1367572633552,0.0,1.0,977.0,False,895,20.272322352389878,-88,principal_field_commander,1.0,0.0,0.0,0.85,0.65,"Tier E, confidence-limited ranked commander",very_wide,336.6,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,895.0,983.0,88.0
acmd_aa3f5bf93500,Dietrich von Saucken,984,26.06954076850984,1043,12.308777123086534,0.716709,0.283291,978.0,False,1022,13.20258844343515,38,unclear_role,0.2832911909357697,0.5177332353372446,0.0,0.5871737080391921,0.45,"Tier D, page-type-sensitive performer",very_wide,352.6,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,978.0,1043.0,65.0
acmd_b6552744f0c3,Owen Roe O'Neill,985,26.023992502343017,949,26.023992502343017,0.0,1.0,979.0,False,921,19.310354335107736,-64,principal_field_commander,0.9778311294520159,0.02216887054798407,0.0,0.8400240082534071,0.5333333333333333,"Tier E, confidence-limited ranked commander",very_wide,302.5,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,921.0,985.0,64.0
acmd_ae2a4d8ff4a1,Courtney Hodges,986,25.985229615745077,950,25.98522961574508,0.337034,0.662966,980.0,False,939,18.49606823701512,-47,principal_field_commander,0.692705401386976,0.0,0.0,0.8039058102080463,0.5416666666666666,"Tier E, confidence-limited ranked commander",very_wide,430.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,939.0,986.0,47.0
acmd_2ede714bf02d,Johann Peter Beaulieu,987,25.767628865979383,953,25.767628865979383,0.0,1.0,981.0,False,918,19.40803490836197,-69,principal_field_commander,1.0,0.0,0.0,0.85,0.5444444444444445,"Tier E, confidence-limited ranked commander",very_wide,345.8,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,918.0,987.0,69.0
acmd_61c0429b8e27,Juan Modesto,988,25.75617619493908,954,25.75617619493908,0.046162,0.953838,982.0,False,1002,15.188810011884154,14,wing_or_corps_commander,0.9610464032708889,0.038953596729111105,0.0,0.6631336200480451,0.5571428571428572,"Tier D, category-specific confidence tier",very_wide,192.5,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,954.0,1002.0,48.0
acmd_d37dba6be684,Ignacio López Rayón,989,25.6205060918463,956,25.6205060918463,0.0,1.0,983.0,False,913,19.55431751405811,-76,principal_field_commander,1.0,0.0,0.0,0.8500000000000001,0.5916666666666667,"Tier E, confidence-limited ranked commander",very_wide,428.2,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,913.0,989.0,76.0
acmd_b417f54e0856,Hernando Pizarro,990,25.556194939081536,957,25.556194939081536,0.0,1.0,984.0,False,910,19.822023699625117,-80,principal_field_commander,1.0,0.0,0.0,0.85,0.65,"Tier E, confidence-limited ranked commander",very_wide,403.8,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,910.0,990.0,80.0
acmd_152c9103a7dc,Aleksander Koniecpolski,991,25.52800374882849,958,25.52800374882849,0.0,1.0,985.0,False,942,18.32854853910604,-49,principal_field_commander,1.0,0.0,0.0,0.7911604800834109,0.6300000000000001,"Tier E, confidence-limited ranked commander",very_wide,414.4,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,942.0,991.0,49.0
acmd_461e6edec8bf,Zhang Zizhong,992,25.469859418931584,959,25.469859418931584,0.0,1.0,986.0,False,1006,14.847509336552537,14,wing_or_corps_commander,1.0,0.0,0.0,0.6531588780774601,0.5700000000000001,"Tier E, confidence-limited ranked commander",very_wide,402.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,959.0,1006.0,47.0
acmd_e87564566e9b,Johann von Thielmann,993,25.2196626054358,960,25.2196626054358,0.0,1.0,987.0,False,936,18.601327401897517,-57,principal_field_commander,1.0,0.0,0.0,0.812751970202509,0.6300000000000001,"Tier E, confidence-limited ranked commander",very_wide,454.5,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,936.0,993.0,57.0
acmd_6a822a63dbba,Hōjō Ujimasa,994,25.15799437675726,961,25.15799437675726,0.0,1.0,988.0,False,974,16.83095569037916,-20,principal_field_commander,1.0,0.0,0.0,0.7399191521698374,0.6166666666666667,"Tier D, category-specific confidence tier",very_wide,189.1,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,961.0,994.0,33.0
acmd_0ea0cccc3d66,Max von Boehn,995,24.82850984067479,963,24.82850984067479,0.0,1.0,989.0,False,958,17.67955300100812,-37,principal_field_commander,1.0,0.0,0.0,0.7930208260705764,0.5916666666666667,"Tier E, confidence-limited ranked commander",very_wide,336.4,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,958.0,995.0,37.0
acmd_9e13b529a947,Alexander Yegorov,996,24.82234301780693,964,24.82234301780693,0.324388,0.675612,990.0,False,993,15.832444325945952,-3,principal_field_commander,0.6585087420717739,0.20348264870718188,0.0,0.7377315166986115,0.4583333333333333,"Tier E, confidence-limited ranked commander",very_wide,229.6,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,964.0,996.0,32.0
acmd_ad10a3686067,Paul von Rennenkampf,997,24.81265229615745,965,24.81265229615745,0.0,1.0,991.0,False,949,18.031292126501334,-48,principal_field_commander,1.0,0.0,0.0,0.8130880999165273,0.5750000000000001,"Tier E, confidence-limited ranked commander",very_wide,466.6,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,949.0,997.0,48.0
acmd_a0c2b8f154ba,Alaric I,998,24.706935332708525,966,24.706935332708525,0.0,1.0,992.0,False,930,18.90080552952202,-68,principal_field_commander,1.0,0.0,0.0,0.85,0.6,"Tier E, confidence-limited ranked commander",very_wide,282.1,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,930.0,998.0,68.0
acmd_ee0f19494ee6,Andries Pretorius,999,24.70341143392689,968,24.70341143392689,0.0,1.0,993.0,False,923,19.160583493439542,-76,principal_field_commander,1.0,0.0,0.0,0.85,0.65,"Tier E, confidence-limited ranked commander",very_wide,455.4,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,923.0,999.0,76.0
acmd_aee8302eda12,Hasdrubal Gisco,1000,24.533383317713213,969,24.533383317713213,0.0,1.0,994.0,False,927,19.02870543580131,-73,principal_field_commander,1.0,0.0,0.0,0.8499999999999999,0.65,"Tier E, confidence-limited ranked commander",very_wide,418.4,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,927.0,1000.0,73.0
acmd_5eb525071f2f,Lothar Rendulic,1001,24.30541705716964,1064,0.0,1.0,0.0,995.0,False,1049,11.234772773929551,48,unclear_role,0.0,0.5179841524717761,0.0,0.5446047542584671,0.395,"Tier D, page-type-sensitive performer",very_wide,244.4,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,995.0,1064.0,69.0
acmd_c60d8ea62499,Murakami Yoshikiyo,1002,24.292877225866917,970,24.29287722586692,0.0,1.0,996.0,False,931,18.842162898313024,-71,principal_field_commander,1.0,0.0,0.0,0.85,0.65,"Tier D, category-specific confidence tier",very_wide,334.6,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,931.0,1002.0,71.0
acmd_f2d3e6884b22,Walther Nehring,1003,24.28230552952202,1022,18.494577536051228,0.543011,0.456989,997.0,False,1012,14.268409516775119,9,coalition_commander,0.5331143948150406,0.0,0.0,0.6620903903097611,0.55,"Tier D, page-type-sensitive performer",very_wide,279.3,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,997.0,1022.0,25.0
acmd_41edea0eea07,Bartolomeo d'Alviano,1004,24.201255857544517,971,24.20125585754452,0.0,1.0,998.0,False,970,16.949107485451453,-34,principal_field_commander,0.9733793230458192,0.026620676954180793,0.0,0.7835972008637067,0.5750000000000001,"Tier E, confidence-limited ranked commander",very_wide,336.4,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,970.0,1004.0,34.0
acmd_cfb48494e6f6,Stanisław Lanckoroński,1005,24.186279287722584,972,24.186279287722584,0.0,1.0,999.0,False,965,17.119523732634566,-40,principal_field_commander,1.0,0.0,0.0,0.7943467010500037,0.5642857142857143,"Tier E, confidence-limited ranked commander",very_wide,364.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,965.0,1005.0,40.0
acmd_8c7786a3b661,Theodoric I,1006,24.1078725398313,973,24.1078725398313,0.0,1.0,1000.0,False,941,18.399831468681654,-65,principal_field_commander,1.0,0.0,0.0,0.8499999999999999,0.5916666666666667,"Tier E, confidence-limited ranked commander",very_wide,324.4,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,941.0,1006.0,65.0
acmd_6177338400dc,"Charles, Duke of Mayenne",1007,24.08056232427366,974,24.08056232427366,0.0,1.0,1001.0,False,968,16.982124823909835,-39,principal_field_commander,1.0,0.0,0.0,0.7978260869565217,0.5357142857142857,"Tier D, category-specific confidence tier",very_wide,324.9,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,968.0,1007.0,39.0
acmd_77f39bfc7cf6,Frederick Augustus Rutowsky,1008,23.95634489222118,975,23.95634489222118,0.109654,0.890346,1002.0,False,985,16.222302969945133,-23,principal_field_commander,0.860881191570469,0.1391188084295309,0.0,0.7873965362067111,0.44000000000000006,"Tier E, confidence-limited ranked commander",very_wide,329.4,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,975.0,1008.0,33.0
acmd_1b990cbc25cb,Benjamin Lincoln,1009,23.8215557638238,976,23.8215557638238,0.0,1.0,1003.0,False,990,15.927387259452962,-19,principal_field_commander,1.0,0.0,0.0,0.7429026521358916,0.6,"Tier D, category-specific confidence tier",very_wide,286.6,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,976.0,1009.0,33.0
acmd_5f875b2b0eae,Imam Shamil,1010,23.78367385192127,977,23.78367385192127,0.0,1.0,1004.0,False,944,18.194510496719776,-66,principal_field_commander,1.0,0.0,0.0,0.8500000000000001,0.6,"Tier E, confidence-limited ranked commander",very_wide,317.8,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,944.0,1010.0,66.0
acmd_5516aba6ca7d,Ashraf Hotak,1011,23.54757263355201,978,23.54757263355201,0.0,1.0,1005.0,False,960,17.584326310493903,-51,principal_field_commander,0.9809264305177111,0.019073569482288825,0.0,0.8414168937329698,0.55,"Tier E, confidence-limited ranked commander",very_wide,191.5,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,960.0,1011.0,51.0
acmd_ac605683d022,Inigo Campioni,1012,23.507047797563263,980,23.507047797563263,0.0,1.0,1006.0,False,975,16.82168197793093,-37,principal_field_commander,1.0,0.0,0.0,0.8014738378689826,0.5714285714285714,"Tier E, confidence-limited ranked commander",very_wide,274.2,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,975.0,1012.0,37.0
acmd_c86c1a2a8521,Mago Barca,1013,23.432164948453604,982,23.432164948453604,0.081267,0.918733,1007.0,False,966,17.11285618546428,-47,principal_field_commander,0.9244314619565716,0.07556853804342846,0.0,0.8159941578804571,0.58,"Tier E, confidence-limited ranked commander",very_wide,322.6,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,966.0,1013.0,47.0
acmd_67ffa859db6f,Cemal Mersinli,1014,23.4312839737582,983,23.4312839737582,0.0,1.0,1008.0,False,992,15.850216026400211,-22,principal_field_commander,1.0,0.0,0.0,0.7516169903522342,0.6,"Tier E, confidence-limited ranked commander",very_wide,326.6,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,983.0,1014.0,31.0
acmd_ffb38d1f6c46,Dai Anlan,1015,23.403973758200564,984,23.403973758200564,0.035288,0.964712,1009.0,False,998,15.424334566072774,-17,principal_field_commander,0.964712018478213,0.035287981521787117,0.0,0.7446866420376141,0.54,"Tier E, confidence-limited ranked commander",very_wide,408.6,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,984.0,1015.0,31.0
