"row_number","wikipedia_title","battle_id","status","issue_count","internal_issue_count","stable_mismatch_count","diagnostic_mismatch_count","issue_types","stable_mismatch_fields","diagnostic_mismatch_fields","live_title","live_pageid","live_fetch_mode","notes"
"6822","Siege of Acre (1799)","battle_665071","needs_review","28","0","23","5","","location_raw|location_normalized|latitude|longitude|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Siege of Acre (1799)","665071","wikitext_batch",""
"6850","United Irish Uprising in Newfoundland","battle_56138435","needs_review","27","1","18","8","rejected_candidate","war_name|location_raw|location_normalized|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_b_raw|strength_side_b_min|strength_side_b_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","United Irish Uprising in Newfoundland","56138435","full_parse_fallback",""
"6894","1804 Mtiuleti rebellion","battle_56704008","needs_review","14","2","6","6","invalid_result_type|missing_commanders","war_name|location_raw|location_normalized|belligerent_2_raw|casualties_side_c_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|extraction_confidence","1804 Mtiuleti rebellion","56704008","wikitext_batch",""
"6901","Battle of Tabkin Kwatto","battle_41521974","needs_review","7","1","2","4","invalid_result_type","latitude|longitude","page_type_confidence|classification_notes|acceptance_reason|categories","Battle of Tabkin Kwatto","41521974","wikitext_batch",""
"6908","Meetings at Drlupa and Palanka","battle_49087744","needs_review","18","1","9","8","rejected_candidate","date_raw|start_date|end_date|location_raw|location_normalized|result_raw|result_normalized|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Meetings at Drlupa and Palanka","49087744","full_parse_fallback",""
"6910","Russo-Persian War (1804–1813)","battle_4191676","needs_review","21","0","16","5","","war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Russo-Persian War (1804–1813)","4191676","wikitext_batch",""
"6920","Battle of Cape Finisterre (1805)","battle_1614003","needs_review","21","0","16","5","","location_raw|location_normalized|latitude|longitude|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Cape Finisterre (1805)","1614003","wikitext_batch",""
"6958","Battle of Lübeck","battle_14107586","needs_review","30","0","25","5","","date_raw|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|belligerent_3_raw|commander_side_a_raw|commander_side_b_raw|commander_side_c_raw|strength_side_a_raw|strength_side_b_raw|strength_side_c_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_c_raw|strength_side_a_min|strength_side_b_min|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Lübeck","14107586","wikitext_batch",""
"6978","Vellore Mutiny","battle_30865171","needs_review","21","1","17","3","rejected_candidate","date_raw|start_date|end_date|location_raw|location_normalized|result_raw|result_normalized|result_type|casualties_side_a_raw|casualties_side_b_raw|casualties_side_c_raw|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories","Vellore Mutiny","30865171","full_parse_fallback",""
"7011","Army of the Duchy of Warsaw","battle_35783355","needs_review","16","1","9","6","missing_field","date_raw|start_date|end_date|year|century|result_raw|result_normalized|result_type|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|extraction_confidence","Army of the Duchy of Warsaw","35783355","wikitext_batch",""
"7020","Battle of Espinosa de los Monteros","battle_157394","needs_review","26","0","21","5","","location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Espinosa de los Monteros","157394","wikitext_batch",""
"7038","Battle of Mansilla","battle_36113048","needs_review","15","0","10","5","","location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Mansilla","36113048","wikitext_batch",""
"7092","Battle of Almonacid","battle_157348","needs_review","27","0","22","5","","location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Almonacid","157348","wikitext_batch",""
"7096","Battle of Braga (1809)","battle_37997974","needs_review","15","0","10","5","","location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Braga (1809)","37997974","wikitext_batch",""
"7110","Battle of Landshut (1809)","battle_3769009","needs_review","26","0","21","5","","date_raw|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Landshut (1809)","3769009","wikitext_batch",""
"7129","Battle of Raszyn (1809)","battle_1135583","needs_review","24","0","19","5","","war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_b_min|casualties_side_a_min|casualties_side_b_min|casualties_side_b_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Raszyn (1809)","1135583","wikitext_batch",""
"7140","Battle of Tarvis (1809)","battle_29980092","needs_review","15","0","10","5","","location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Tarvis (1809)","29980092","wikitext_batch",""
"7172","Battle of Bussaco","battle_867731","needs_review","1","1","0","0","invalid_result_type","","","Battle of Bussaco","867731","wikitext_batch",""
"7182","Battle of Monte de las Cruces","battle_26486302","needs_review","5","1","0","4","invalid_result_type","","page_type_confidence|classification_notes|acceptance_reason|categories","Battle of Monte de las Cruces","26486302","wikitext_batch",""
"7208","Battle of Albuera","battle_619750","needs_review","24","0","19","5","","location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Albuera","619750","wikitext_batch",""
"7254","1812 Mendoza and Mojarra conspiracy","battle_78809357","needs_review","22","3","11","8","date_field_mismatch:end_date|date_field_mismatch:start_date|rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","1812 Mendoza and Mojarra conspiracy","78809357","full_parse_fallback",""
"7330","Naval warfare during the War of 1812","battle_82006728","needs_review","14","1","8","5","missing_field","date_raw|start_date|end_date|result_raw|result_normalized|result_type|battle_type|notes","classification_notes|acceptance_reason|text_length|categories|extraction_confidence","Naval warfare during the War of 1812","82006728","wikitext_batch",""
"7399","Battle of Salta","battle_18679459","needs_review","4","2","2","0","invalid_result_type|missing_commanders","latitude|longitude","","Battle of Salta","18679459","wikitext_batch",""
"7416","Battle of Wartenburg","battle_5399618","needs_review","25","0","20","5","","date_raw|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_b_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Wartenburg","5399618","wikitext_batch",""
"7435","Eight Trigrams uprising of 1813","battle_36921432","needs_review","25","1","20","4","rejected_candidate","date_raw|start_date|year|century|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Eight Trigrams uprising of 1813","36921432","full_parse_fallback",""
"7461","Battle of Arcis-sur-Aube","battle_157354","needs_review","17","0","12","5","","location_raw|location_normalized|latitude|longitude|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Arcis-sur-Aube","157354","wikitext_batch",""
"7472","Battle of Champaubert","battle_157373","needs_review","12","0","7","5","","location_raw|location_normalized|result_raw|result_normalized|result_type|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Champaubert","157373","wikitext_batch",""
"7508","Battle of Montereau","battle_157682","needs_review","27","0","22","5","","date_raw|location_raw|location_normalized|latitude|longitude|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|casualties_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Montereau","157682","wikitext_batch",""
