battle_id,battle_name,year,war_name,commander_name_raw,commander_name_normalized,commander_wikipedia_url,side,belligerent,battle_result_for_commander,role_in_battle,opposing_commander_names_raw,location_normalized,strength_side_raw,strength_enemy_raw,casualties_side_raw,casualties_enemy_raw,source_url,parse_notes,identity_confidence,recovery_source,recovery_side_raw_text
battle_58566463,Battle of Győr (1849),1849,the Hungarian Revolution of 1848,Wohlgemuth,Ludwig von Wohlgemuth,https://en.wikipedia.org/wiki/Ludwig_von_Wohlgemuth,side_b,Austria Russia,unknown,,,"around and in Győr, Kingdom of Hungary","Total: 64,448 men -I. corps: 18,523 -III. corps: 17,165 -IV. (reserve) corps: 15,549 -a cavalry division: 4,254 -Panyutyin-division: 11,672 -Other units: 2,187 -270 cannons Did not participate: - the Gerstner brigade: 4,902 6 cannons","Total: 12,380 men -VII. corps: 10,566 46 cannons -Detached units of the VIII. corps: 1,832 4 cannons Did not participate: -the Kmety-division: 5,492 17 cannons -II. corps: 5,925 37 cannonsHermann 2004",Total: 131 men 16 dead 50 wounded 65 missingHermann 2004,Total: 479 men 33 dead 73 wounded 373 missing 112 horses 3 cannonsHermann 2004,https://en.wikipedia.org/wiki/Battle_of_Gy%C5%91r_%281849%29,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Haynau Wohlgemuth Panyutyin
battle_51769907,Battle of Hatvan,1849,the Hungarian Revolution of 1848,Schlik,Franz Schlik,https://en.wikipedia.org/wiki/Franz_Schlik,side_b,Austria,unknown,,,"around and in Hatvan, Kingdom of Hungary","Total: 11,000 40 cannons","Total: 14,563 -VII. corps: 8,622 -Detached units of the III. corps: 5,941 56 cannons",Total: 202 -48 dead -49 wounded -85 missing and prisoner,20 killed or wounded,https://en.wikipedia.org/wiki/Battle_of_Hatvan,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Schlik
battle_72178494,Battle of Hetény,1849,the Hungarian Revolution of 1848,Klapka,György Klapka,https://en.wikipedia.org/wiki/Gy%C3%B6rgy_Klapka,side_a,Hungary,unknown,,,"near Hetény, Kingdom of Hungary, today part of Slovakia",315 hussars,300–350 cossacks,,7 dead; 12 wounded; many horses,https://en.wikipedia.org/wiki/Battle_of_Het%C3%A9ny,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Klapka 22px&nbsp;Lajos Csomortányi
battle_71759976,Battle of Ihász,1849,the Hungarian Revolution of 1848,Kmety,György Kmety,https://en.wikipedia.org/wiki/Gy%C3%B6rgy_Kmety,side_a,Hungary,defeat,,,"around and in Ihász, a formerly existing village, today part of Marcaltő, Kingdom of Hungary","5,092 men,Hermann 2004 15 cannons, 2 Congreve rocket launching racks","~4,902 men, 6 cannons","Total: 200 dead, wounded and missing.","Total: 277; 65 death, 162 wounded, 50 missing.",https://en.wikipedia.org/wiki/Battle_of_Ih%C3%A1sz,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Kmety
battle_36831534,Battle of Isaszeg (1849),1849,the Hungarian Revolution of 1848,Klapka,György Klapka,https://en.wikipedia.org/wiki/Gy%C3%B6rgy_Klapka,side_a,Hungary 20px Polish Legion,unknown,,,"around Isaszeg and Gödöllő, Kingdom of Hungary","Total: 31,315 - I corps: 10,827 - II corps: 8,896 - III corps: 11,592 99 cannons Not engaded: VII corps: 14,258 men 66 cannons","Total: 26,000 - I corps: 15,000 - III corps: 11,000 72 cannons","Total: 800–1,000 killed or wounded",Total: 369–373 killed or wounded - 81/42 dead - 196/195 wounded - 96/132 missing and captured,https://en.wikipedia.org/wiki/Battle_of_Isaszeg_%281849%29,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Görgey Klapka Damjanich 22px&nbsp;Lajos Aulich 22px&nbsp;András Gáspár
battle_36831534,Battle of Isaszeg (1849),1849,the Hungarian Revolution of 1848,Damjanich,János Damjanich,https://en.wikipedia.org/wiki/J%C3%A1nos_Damjanich,side_a,Hungary 20px Polish Legion,unknown,,,"around Isaszeg and Gödöllő, Kingdom of Hungary","Total: 31,315 - I corps: 10,827 - II corps: 8,896 - III corps: 11,592 99 cannons Not engaded: VII corps: 14,258 men 66 cannons","Total: 26,000 - I corps: 15,000 - III corps: 11,000 72 cannons","Total: 800–1,000 killed or wounded",Total: 369–373 killed or wounded - 81/42 dead - 196/195 wounded - 96/132 missing and captured,https://en.wikipedia.org/wiki/Battle_of_Isaszeg_%281849%29,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Görgey Klapka Damjanich 22px&nbsp;Lajos Aulich 22px&nbsp;András Gáspár
battle_36831534,Battle of Isaszeg (1849),1849,the Hungarian Revolution of 1848,Schlik,Franz Schlik,https://en.wikipedia.org/wiki/Franz_Schlik,side_b,Austria Croatia-1848.gif Kingdom of Croatia,unknown,,,"around Isaszeg and Gödöllő, Kingdom of Hungary","Total: 26,000 - I corps: 15,000 - III corps: 11,000 72 cannons","Total: 31,315 - I corps: 10,827 - II corps: 8,896 - III corps: 11,592 99 cannons Not engaded: VII corps: 14,258 men 66 cannons",Total: 369–373 killed or wounded - 81/42 dead - 196/195 wounded - 96/132 missing and captured,"Total: 800–1,000 killed or wounded",https://en.wikipedia.org/wiki/Battle_of_Isaszeg_%281849%29,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Grätz Schlik Jelačić
battle_36831534,Battle of Isaszeg (1849),1849,the Hungarian Revolution of 1848,Jelačić,Josip Jelačić,https://en.wikipedia.org/wiki/Josip_Jela%C4%8Di%C4%87,side_b,Austria Croatia-1848.gif Kingdom of Croatia,unknown,,,"around Isaszeg and Gödöllő, Kingdom of Hungary","Total: 26,000 - I corps: 15,000 - III corps: 11,000 72 cannons","Total: 31,315 - I corps: 10,827 - II corps: 8,896 - III corps: 11,592 99 cannons Not engaded: VII corps: 14,258 men 66 cannons",Total: 369–373 killed or wounded - 81/42 dead - 196/195 wounded - 96/132 missing and captured,"Total: 800–1,000 killed or wounded",https://en.wikipedia.org/wiki/Battle_of_Isaszeg_%281849%29,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Grätz Schlik Jelačić
battle_3410413,Battle of Kápolna,1849,the Hungarian Revolution of 1848,Dembiński,Henryk Dembiński,https://en.wikipedia.org/wiki/Henryk_Dembi%C5%84ski,side_a,Hungary border|22px Polish Legion 22px Italian volunteers,defeat,,,"Kápolna, Heves County, Hungary","Total participants: 27,135 men 88 cannons Did not participate: 13,079 men 55 cannons","Total participants: 21,640 men 147 cannons Did not participate: 8360 men 18 cannons","1,540 – 1,740",351,https://en.wikipedia.org/wiki/Battle_of_K%C3%A1polna,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Dembiński Görgey Klapka
battle_3410413,Battle of Kápolna,1849,the Hungarian Revolution of 1848,Klapka,György Klapka,https://en.wikipedia.org/wiki/Gy%C3%B6rgy_Klapka,side_a,Hungary border|22px Polish Legion 22px Italian volunteers,defeat,,,"Kápolna, Heves County, Hungary","Total participants: 27,135 men 88 cannons Did not participate: 13,079 men 55 cannons","Total participants: 21,640 men 147 cannons Did not participate: 8360 men 18 cannons","1,540 – 1,740",351,https://en.wikipedia.org/wiki/Battle_of_K%C3%A1polna,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Dembiński Görgey Klapka
battle_3410413,Battle of Kápolna,1849,the Hungarian Revolution of 1848,Schlik,Franz Schlik,https://en.wikipedia.org/wiki/Franz_Schlik,side_b,Austria,victory,,,"Kápolna, Heves County, Hungary","Total participants: 21,640 men 147 cannons Did not participate: 8360 men 18 cannons","Total participants: 27,135 men 88 cannons Did not participate: 13,079 men 55 cannons",351,"1,540 – 1,740",https://en.wikipedia.org/wiki/Battle_of_K%C3%A1polna,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Grätz Schlik
battle_70558315,Battle of Káty,1849,the Hungarian Revolution of 1848,Perczel,Mór Perczel,https://en.wikipedia.org/wiki/M%C3%B3r_Perczel,side_a,Hungary,unknown,,,"Káty, Kingdom of Hungary","Total: 8,298+? 30 cannons Did not participate: 2,926+? 6 cannons","Total: 8,154 18 cannons Did not participate: 4,196+? 6 cannons","Total: - 300–400 prisoners (according to Perczel) - 500–600 dead 200 wounded in total 1,500–3,000 (according to Jelačić and Ottinger)",Total: 10–12,https://en.wikipedia.org/wiki/Battle_of_K%C3%A1ty,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Perczel
battle_70558315,Battle of Káty,1849,the Hungarian Revolution of 1848,Jelačić,Josip Jelačić,https://en.wikipedia.org/wiki/Josip_Jela%C4%8Di%C4%87,side_b,Austria Croatia,unknown,,,"Káty, Kingdom of Hungary","Total: 8,154 18 cannons Did not participate: 4,196+? 6 cannons","Total: 8,298+? 30 cannons Did not participate: 2,926+? 6 cannons",Total: 10–12,"Total: - 300–400 prisoners (according to Perczel) - 500–600 dead 200 wounded in total 1,500–3,000 (according to Jelačić and Ottinger)",https://en.wikipedia.org/wiki/Battle_of_K%C3%A1ty,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Jelačić Ottinger
battle_70558315,Battle of Káty,1849,the Hungarian Revolution of 1848,Ottinger,Ferenc Ottinger,https://en.wikipedia.org/wiki/Ferenc_Ottinger,side_b,Austria Croatia,unknown,,,"Káty, Kingdom of Hungary","Total: 8,154 18 cannons Did not participate: 4,196+? 6 cannons","Total: 8,298+? 30 cannons Did not participate: 2,926+? 6 cannons",Total: 10–12,"Total: - 300–400 prisoners (according to Perczel) - 500–600 dead 200 wounded in total 1,500–3,000 (according to Jelačić and Ottinger)",https://en.wikipedia.org/wiki/Battle_of_K%C3%A1ty,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Jelačić Ottinger
battle_73816162,Battle of Mezőkövesd,1849,the Hungarian Revolution of 1848,Kmety,György Kmety,https://en.wikipedia.org/wiki/Gy%C3%B6rgy_Kmety,side_a,Hungary,unknown,,,"Mezőkövesd, Szihalom Borsod-Abaúj-Zemplén County, Kingdom of Hungary","~1,000 hussars 29 cannons","~1,000 cuirassiers 6 cannons",Unknown,9 dead 49 wounded 29 captured 56 horses 2–4 cannons 2 ammunition wagons,https://en.wikipedia.org/wiki/Battle_of_Mez%C5%91k%C3%B6vesd,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Kmety 22px&nbsp;András Gáspár
battle_51850114,Battle of Nagysalló,1849,the Hungarian Revolution of 1848,Damjanich,János Damjanich,https://en.wikipedia.org/wiki/J%C3%A1nos_Damjanich,side_a,Hungary 20px Polish Legion,unknown,,,"around and in Nagysalló and Nagymálas, Kingdom of Hungary (now Tekovské Lužany and Málaš, Slovakia)","23,784 – I. corps: 9,465 – III. corps: 9,419 – VII. corps: 4,900 87 cannons","20,601 55 cannons",608,"Total: 1,538 112 dead 189 wounded 1,237 missing and captured",https://en.wikipedia.org/wiki/Battle_of_Nagysall%C3%B3,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Damjanich Klapka 22px&nbsp;András Gáspár
battle_51850114,Battle of Nagysalló,1849,the Hungarian Revolution of 1848,Wohlgemuth,Ludwig von Wohlgemuth,https://en.wikipedia.org/wiki/Ludwig_von_Wohlgemuth,side_b,Austria,unknown,,,"around and in Nagysalló and Nagymálas, Kingdom of Hungary (now Tekovské Lužany and Málaš, Slovakia)","20,601 55 cannons","23,784 – I. corps: 9,465 – III. corps: 9,419 – VII. corps: 4,900 87 cannons","Total: 1,538 112 dead 189 wounded 1,237 missing and captured",608,https://en.wikipedia.org/wiki/Battle_of_Nagysall%C3%B3,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Wohlgemuth
battle_52724365,Battle of Pered,1849,the Hungarian Revolution of 1848,Klapka,György Klapka,https://en.wikipedia.org/wiki/Gy%C3%B6rgy_Klapka,side_a,Hungary,unknown,,,"around and in Pered Kingdom of Hungary (now Tešedíkovo, Slovakia)","Total: 25,286/23,727 men - II. corps: 8,059/6,500 - III. corps: 9,395 - VIII. corps: 7,832 113 cannons Did not participate I. corps: 7261 men 30 cannons","Total: 39,500 men - II. corps: 13,500 - IV. (reserve) corps: 14,000 - Panyutyin division: 12,799 172 cannons","Total: 2,878 men - 126 dead - 180 wounded - 2,572 missing and captured 7 cannons",Total: 668 men - 131 dead - 415 wounded - 122 missing and captured 260 cannons,https://en.wikipedia.org/wiki/Battle_of_Pered,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Görgey 22 px| Lajos Asbóth Leiningen Klapka
battle_52724365,Battle of Pered,1849,the Hungarian Revolution of 1848,Wohlgemuth,Ludwig von Wohlgemuth,https://en.wikipedia.org/wiki/Ludwig_von_Wohlgemuth,side_b,Austria Russia,unknown,,,"around and in Pered Kingdom of Hungary (now Tešedíkovo, Slovakia)","Total: 39,500 men - II. corps: 13,500 - IV. (reserve) corps: 14,000 - Panyutyin division: 12,799 172 cannons","Total: 25,286/23,727 men - II. corps: 8,059/6,500 - III. corps: 9,395 - VIII. corps: 7,832 113 cannons Did not participate I. corps: 7261 men 30 cannons",Total: 668 men - 131 dead - 415 wounded - 122 missing and captured 260 cannons,"Total: 2,878 men - 126 dead - 180 wounded - 2,572 missing and captured 7 cannons",https://en.wikipedia.org/wiki/Battle_of_Pered,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Wohlgemuth Csorich Panyutyin
battle_52724365,Battle of Pered,1849,the Hungarian Revolution of 1848,Csorich,Anton Csorich,https://en.wikipedia.org/wiki/Anton_Csorich,side_b,Austria Russia,unknown,,,"around and in Pered Kingdom of Hungary (now Tešedíkovo, Slovakia)","Total: 39,500 men - II. corps: 13,500 - IV. (reserve) corps: 14,000 - Panyutyin division: 12,799 172 cannons","Total: 25,286/23,727 men - II. corps: 8,059/6,500 - III. corps: 9,395 - VIII. corps: 7,832 113 cannons Did not participate I. corps: 7261 men 30 cannons",Total: 668 men - 131 dead - 415 wounded - 122 missing and captured 260 cannons,"Total: 2,878 men - 126 dead - 180 wounded - 2,572 missing and captured 7 cannons",https://en.wikipedia.org/wiki/Battle_of_Pered,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Wohlgemuth Csorich Panyutyin
battle_73692780,Battle of Piski,1849,the Hungarian Revolution of 1848,Bem,Józef Bem,https://en.wikipedia.org/wiki/J%C3%B3zef_Bem,side_a,Hungary,unknown,,,"Piski, Hunyad County, Transylvania Kingdom of Hungary (now Simeria, Romania)","Total: 7,500 26 cannons Did not participate: 356 2 cannons","4,035 24 cannons Did not participate: 4,710 10 cannons",Total: 600–700 men,"Total: 705 men 29 horses, 1 cannon",https://en.wikipedia.org/wiki/Battle_of_Piski,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Bem
battle_1431340,Battle of Segesvár,1849,the Hungarian Revolution of 1848,Bem,Józef Bem,https://en.wikipedia.org/wiki/J%C3%B3zef_Bem,side_a,Hungary,defeat,,,"Segesvár, Transylvania (now Sighișoara, Romania)","Total: 3,307 men (13 infantry companies, 4 cavalry companies) 16 cannons Did not participate: ~3,918 (20 infantry companies, 1 1/2 cavalry companies) 8 cannons","Total: 10,183 men (40 infantry companies, 14 cavalry companies) 32 cannons","1,200 killed 500 captured 8 cannonsЕгоршина 2023",41 dead 205 wounded,https://en.wikipedia.org/wiki/Battle_of_Segesv%C3%A1r,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Bem
battle_1431340,Battle of Segesvár,1849,the Hungarian Revolution of 1848,Lüders,Alexander von Lüders,https://en.wikipedia.org/wiki/Alexander_von_L%C3%BCders,side_b,Russia,victory,,,"Segesvár, Transylvania (now Sighișoara, Romania)","Total: 10,183 men (40 infantry companies, 14 cavalry companies) 32 cannons","Total: 3,307 men (13 infantry companies, 4 cavalry companies) 16 cannons Did not participate: ~3,918 (20 infantry companies, 1 1/2 cavalry companies) 8 cannons",41 dead 205 wounded,"1,200 killed 500 captured 8 cannonsЕгоршина 2023",https://en.wikipedia.org/wiki/Battle_of_Segesv%C3%A1r,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Lüders Russian Empire Grigory Skariatin
battle_25290895,Battle of Szőreg,1849,the Hungarian Revolution of 1848,Dembiński,Henryk Dembiński,https://en.wikipedia.org/wiki/Henryk_Dembi%C5%84ski,side_a,Hungary 20px Polish Legion Italy,unknown,,,"near Szőreg, Szeged, Torontál County, Kingdom of Hungary","Total: 38,672 + ? men - IV. corps: 12,044 + ? - IX. corps: 8,483 - X. corps: 13,752 - Polish Legion: 1,943 - Cavalry division: 2,450 112 (103) cannons","Total: 46,000 men - I. corps of Franz Schlik - III. corps of Georg Ramberg - IV. (Reserve) corps of Franz Liechtenstein - Cavalry division of Philipp Bechtold - 9. combined Russian division of Fyodor Panyutyin - Other units 284 cannons",Total: 640–740 men - 440 dead - 200–300 missing and captured - cannons,Total: 216 men - 46 dead - 170 wounded - 1 missing or captured,https://en.wikipedia.org/wiki/Battle_of_Sz%C5%91reg,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Dembiński Dessewffy Kmety
battle_25290895,Battle of Szőreg,1849,the Hungarian Revolution of 1848,Kmety,György Kmety,https://en.wikipedia.org/wiki/Gy%C3%B6rgy_Kmety,side_a,Hungary 20px Polish Legion Italy,unknown,,,"near Szőreg, Szeged, Torontál County, Kingdom of Hungary","Total: 38,672 + ? men - IV. corps: 12,044 + ? - IX. corps: 8,483 - X. corps: 13,752 - Polish Legion: 1,943 - Cavalry division: 2,450 112 (103) cannons","Total: 46,000 men - I. corps of Franz Schlik - III. corps of Georg Ramberg - IV. (Reserve) corps of Franz Liechtenstein - Cavalry division of Philipp Bechtold - 9. combined Russian division of Fyodor Panyutyin - Other units 284 cannons",Total: 640–740 men - 440 dead - 200–300 missing and captured - cannons,Total: 216 men - 46 dead - 170 wounded - 1 missing or captured,https://en.wikipedia.org/wiki/Battle_of_Sz%C5%91reg,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Dembiński Dessewffy Kmety
battle_25290895,Battle of Szőreg,1849,the Hungarian Revolution of 1848,Haynau,Julius Jacob von Haynau,https://en.wikipedia.org/wiki/Julius_Jacob_von_Haynau,side_b,Austria Russia,unknown,,,"near Szőreg, Szeged, Torontál County, Kingdom of Hungary","Total: 46,000 men - I. corps of Franz Schlik - III. corps of Georg Ramberg - IV. (Reserve) corps of Franz Liechtenstein - Cavalry division of Philipp Bechtold - 9. combined Russian division of Fyodor Panyutyin - Other units 284 cannons","Total: 38,672 + ? men - IV. corps: 12,044 + ? - IX. corps: 8,483 - X. corps: 13,752 - Polish Legion: 1,943 - Cavalry division: 2,450 112 (103) cannons",Total: 216 men - 46 dead - 170 wounded - 1 missing or captured,Total: 640–740 men - 440 dead - 200–300 missing and captured - cannons,https://en.wikipedia.org/wiki/Battle_of_Sz%C5%91reg,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Haynau 22px Ludwig von Benedek Panyutyin
battle_3395580,Battle of Temesvár,1849,the Hungarian Revolution of 1848,Bem,Józef Bem,https://en.wikipedia.org/wiki/J%C3%B3zef_Bem,side_a,Hungary 20px Polish Legion 22px Italian volunteers,unknown,,,"around Temesvár, Kingdom of Hungary (today Timișoara, Romania)","Total: 42,692 men - IV. corps: 12,708 - IX. corps: 6,690 - X. corps: 12,241 - Cavalry: 1,850 - Polish legion: 1,200 - Kmety corps: 8,003 187 cannons Did not participate: - V. corps: 10,101 - 30 cannons","Total: 34,000 - III. corps: 8,600 - Reserve corps: 9,600 - 9. combined Russian division of Fyodor Panyutyin - Cavalry division: 2,800 192 cannons Did not participate: I. corps: 9,000 - garrison of Temesvár: 3,900 261 cannons","6,300–15,500 men - 300–500 dead - 6,000 – 15,000Егоршина 2023 missing or captured",208 men - 36 dead - 153 wounded,https://en.wikipedia.org/wiki/Battle_of_Temesv%C3%A1r,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Bem Perczel Kmety Dessewffy 20px Charles de Schwartzenberg
battle_3395580,Battle of Temesvár,1849,the Hungarian Revolution of 1848,Perczel,Mór Perczel,https://en.wikipedia.org/wiki/M%C3%B3r_Perczel,side_a,Hungary 20px Polish Legion 22px Italian volunteers,unknown,,,"around Temesvár, Kingdom of Hungary (today Timișoara, Romania)","Total: 42,692 men - IV. corps: 12,708 - IX. corps: 6,690 - X. corps: 12,241 - Cavalry: 1,850 - Polish legion: 1,200 - Kmety corps: 8,003 187 cannons Did not participate: - V. corps: 10,101 - 30 cannons","Total: 34,000 - III. corps: 8,600 - Reserve corps: 9,600 - 9. combined Russian division of Fyodor Panyutyin - Cavalry division: 2,800 192 cannons Did not participate: I. corps: 9,000 - garrison of Temesvár: 3,900 261 cannons","6,300–15,500 men - 300–500 dead - 6,000 – 15,000Егоршина 2023 missing or captured",208 men - 36 dead - 153 wounded,https://en.wikipedia.org/wiki/Battle_of_Temesv%C3%A1r,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Bem Perczel Kmety Dessewffy 20px Charles de Schwartzenberg
battle_3395580,Battle of Temesvár,1849,the Hungarian Revolution of 1848,Kmety,György Kmety,https://en.wikipedia.org/wiki/Gy%C3%B6rgy_Kmety,side_a,Hungary 20px Polish Legion 22px Italian volunteers,unknown,,,"around Temesvár, Kingdom of Hungary (today Timișoara, Romania)","Total: 42,692 men - IV. corps: 12,708 - IX. corps: 6,690 - X. corps: 12,241 - Cavalry: 1,850 - Polish legion: 1,200 - Kmety corps: 8,003 187 cannons Did not participate: - V. corps: 10,101 - 30 cannons","Total: 34,000 - III. corps: 8,600 - Reserve corps: 9,600 - 9. combined Russian division of Fyodor Panyutyin - Cavalry division: 2,800 192 cannons Did not participate: I. corps: 9,000 - garrison of Temesvár: 3,900 261 cannons","6,300–15,500 men - 300–500 dead - 6,000 – 15,000Егоршина 2023 missing or captured",208 men - 36 dead - 153 wounded,https://en.wikipedia.org/wiki/Battle_of_Temesv%C3%A1r,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Bem Perczel Kmety Dessewffy 20px Charles de Schwartzenberg
battle_3395580,Battle of Temesvár,1849,the Hungarian Revolution of 1848,Dessewffy,Arisztid Dessewffy,https://en.wikipedia.org/wiki/Arisztid_Dessewffy,side_a,Hungary 20px Polish Legion 22px Italian volunteers,unknown,,,"around Temesvár, Kingdom of Hungary (today Timișoara, Romania)","Total: 42,692 men - IV. corps: 12,708 - IX. corps: 6,690 - X. corps: 12,241 - Cavalry: 1,850 - Polish legion: 1,200 - Kmety corps: 8,003 187 cannons Did not participate: - V. corps: 10,101 - 30 cannons","Total: 34,000 - III. corps: 8,600 - Reserve corps: 9,600 - 9. combined Russian division of Fyodor Panyutyin - Cavalry division: 2,800 192 cannons Did not participate: I. corps: 9,000 - garrison of Temesvár: 3,900 261 cannons","6,300–15,500 men - 300–500 dead - 6,000 – 15,000Егоршина 2023 missing or captured",208 men - 36 dead - 153 wounded,https://en.wikipedia.org/wiki/Battle_of_Temesv%C3%A1r,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Bem Perczel Kmety Dessewffy 20px Charles de Schwartzenberg
battle_3395580,Battle of Temesvár,1849,the Hungarian Revolution of 1848,Haynau,Julius Jacob von Haynau,https://en.wikipedia.org/wiki/Julius_Jacob_von_Haynau,side_b,Austria Russia,unknown,,,"around Temesvár, Kingdom of Hungary (today Timișoara, Romania)","Total: 34,000 - III. corps: 8,600 - Reserve corps: 9,600 - 9. combined Russian division of Fyodor Panyutyin - Cavalry division: 2,800 192 cannons Did not participate: I. corps: 9,000 - garrison of Temesvár: 3,900 261 cannons","Total: 42,692 men - IV. corps: 12,708 - IX. corps: 6,690 - X. corps: 12,241 - Cavalry: 1,850 - Polish legion: 1,200 - Kmety corps: 8,003 187 cannons Did not participate: - V. corps: 10,101 - 30 cannons",208 men - 36 dead - 153 wounded,"6,300–15,500 men - 300–500 dead - 6,000 – 15,000Егоршина 2023 missing or captured",https://en.wikipedia.org/wiki/Battle_of_Temesv%C3%A1r,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Haynau Liechtenstein Panyutyin
battle_3395580,Battle of Temesvár,1849,the Hungarian Revolution of 1848,Liechtenstein,Franz Liechtenstein,https://en.wikipedia.org/wiki/Franz_Liechtenstein,side_b,Austria Russia,unknown,,,"around Temesvár, Kingdom of Hungary (today Timișoara, Romania)","Total: 34,000 - III. corps: 8,600 - Reserve corps: 9,600 - 9. combined Russian division of Fyodor Panyutyin - Cavalry division: 2,800 192 cannons Did not participate: I. corps: 9,000 - garrison of Temesvár: 3,900 261 cannons","Total: 42,692 men - IV. corps: 12,708 - IX. corps: 6,690 - X. corps: 12,241 - Cavalry: 1,850 - Polish legion: 1,200 - Kmety corps: 8,003 187 cannons Did not participate: - V. corps: 10,101 - 30 cannons",208 men - 36 dead - 153 wounded,"6,300–15,500 men - 300–500 dead - 6,000 – 15,000Егоршина 2023 missing or captured",https://en.wikipedia.org/wiki/Battle_of_Temesv%C3%A1r,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Haynau Liechtenstein Panyutyin
battle_70772110,Battle of Tura,1849,the Hungarian Revolution of 1848,Perczel,Mór Perczel,https://en.wikipedia.org/wiki/M%C3%B3r_Perczel,side_a,Hungary 20px Polish Legion,unknown,,,around and in Tura Kingdom of Hungary,"Total: 2,492 men 14 cannons","Total: 7,087 men - Tolstoy's cavalry column: 2,316 men, 16 cannons - 1. brigade of Labintsov's 5. infantry division: 4,771 men 18 cannons",Total: 80–100 dead 2 cannons,Total: 59 men,https://en.wikipedia.org/wiki/Battle_of_Tura,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Perczel Dessewffy 22px&nbsp;Lázár Mészáros Dembiński
battle_70772110,Battle of Tura,1849,the Hungarian Revolution of 1848,Dessewffy,Arisztid Dessewffy,https://en.wikipedia.org/wiki/Arisztid_Dessewffy,side_a,Hungary 20px Polish Legion,unknown,,,around and in Tura Kingdom of Hungary,"Total: 2,492 men 14 cannons","Total: 7,087 men - Tolstoy's cavalry column: 2,316 men, 16 cannons - 1. brigade of Labintsov's 5. infantry division: 4,771 men 18 cannons",Total: 80–100 dead 2 cannons,Total: 59 men,https://en.wikipedia.org/wiki/Battle_of_Tura,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Perczel Dessewffy 22px&nbsp;Lázár Mészáros Dembiński
