row_number,original_battle_id,original_title,decision,reason_code,rebuild_mode,main_file_included,quarantine_included,removed_included
5734,battle_61880669,Raid on Matina,repaired,,wikitext,true,false,false
5735,battle_1614016,Second Battle of Cape Finisterre,kept,,wikitext,true,false,false
5736,battle_21272793,Siege of Bergen op Zoom (1747),repaired,,wikitext,true,false,false
5737,battle_28056585,Siege of Fort at Number 4,repaired,,wikitext,true,false,false
5738,battle_23019683,Siege of Genoa (1747),kept,,wikitext,true,false,false
5739,battle_26468867,Voyage of the Glorioso,repaired,,wikitext,true,false,false
5740,battle_33371477,Afghan–Sikh Wars,kept,,wikitext,true,false,false
5741,battle_58942227,Battle of Bagru,repaired,,wikitext,true,false,false
5742,battle_2644375,Battle of Havana (1748),repaired,,wikitext,true,false,false
5743,battle_80473783,Battle of Manupur,repaired,,wikitext,true,false,false
5744,battle_38916084,Battle of Saint-Louis-du-Sud,kept,,wikitext,true,false,false
5745,battle_26839638,Battle of Santiago de Cuba (1748),kept,,wikitext,true,false,false
5746,battle_59038816,Brunswick Town raid,quarantined,start_after_end,wikitext,false,true,false
5747,battle_47516951,Indian campaign of Ahmad Shah Durrani,repaired,,wikitext,true,false,false
5748,battle_73691656,Siege of Amritsar (1748),kept,,wikitext,true,false,false
5749,battle_51036037,Siege of Cuddalore (1748),repaired,,wikitext,true,false,false
5750,battle_26545310,Siege of Maastricht (1748),repaired,,wikitext,true,false,false
5751,battle_36808725,Siege of Pondicherry (1748),repaired,,wikitext,true,false,false
5752,battle_52266,War of the Austrian Succession,kept,,wikitext,true,false,false
5753,battle_47970055,1749 Muslim slave revolt plot in Malta,repaired,,wikitext,true,false,false
5754,battle_35784729,Battle of Ambur,repaired,,wikitext,true,false,false
5755,battle_73873502,Battle of Multan (1749),repaired,,wikitext,true,false,false
5756,battle_59893033,Battle of Penfui,kept,,wikitext,true,false,false
5757,battle_79184123,Durrani Campaign to Khorasan (1749–1751),repaired,,wikitext,true,false,false
5758,battle_33419802,Edward Peyton,quarantined,insufficient_source_evidence,wikitext,false,true,false
5759,battle_30098686,Father Le Loutre's War,repaired,,wikitext,true,false,false
5760,battle_32311876,Raid on Dartmouth (1749),repaired,,wikitext,true,false,false
5761,battle_28785068,Siege of Grand Pré,kept,,wikitext,true,false,false
5762,battle_54976591,Third Javanese War of Succession,repaired,,wikitext,true,false,false
5763,battle_31952714,Battle at Chignecto,kept,,wikitext,true,false,false
5764,battle_27381052,Battle at St. Croix,kept,,wikitext,true,false,false
5765,battle_3259015,Battle of Kathio,kept,,wikitext,true,false,false
5766,battle_80925212,Battle of Turbat-i-Shaikh Jam,kept,,wikitext,true,false,false
5767,battle_536809,Shinwari,quarantined,insufficient_source_evidence,wikitext,false,true,false
5768,battle_22775342,Battle of Arnee,repaired,,wikitext,true,false,false
5769,battle_45459942,Battle of Kirkhbulakh,kept,,wikitext,true,false,false
5770,battle_28659620,Raid on Dartmouth (1751),kept,,wikitext,true,false,false
5771,battle_22774989,Siege of Arcot,repaired,,wikitext,true,false,false
5772,battle_28654474,Siege of Trichinopoly (1751–1752),kept,,wikitext,true,false,false
5773,battle_32557009,Battle of Calicut (1752),kept,,wikitext,true,false,false
5774,battle_15540787,Battle of Chingleput,kept,,wikitext,true,false,false
5775,battle_48575198,Battle of Lahore (1752),kept,,wikitext,true,false,false
5776,battle_31175567,Konbaung–Hanthawaddy War,repaired,,wikitext,true,false,false
5777,battle_29158237,Battle of Golden Rock,kept,,wikitext,true,false,false
5778,battle_31896343,Battle of Seringham,kept,,wikitext,true,false,false
5779,battle_2163058,John Borlase Warren,quarantined,insufficient_source_evidence,wikitext,false,true,false
5780,battle_56137713,Raid on Rannoch,repaired,,wikitext,true,false,false
5781,battle_67733623,Safdarjung's rebellion,repaired,,wikitext,true,false,false
5782,battle_1594820,Battle of Fort Necessity,kept,,wikitext,true,false,false
5783,battle_1929790,Battle of Jumonville Glen,kept,,wikitext,true,false,false
5784,battle_67909262,Battle of Kumher,kept,,wikitext,true,false,false
5785,battle_74435069,Durrani Campaign to Khorasan (1754–1755),kept,,wikitext,true,false,false
5786,battle_39062,French and Indian War,kept,,wikitext,true,false,false
5787,battle_7418801,Guaraní War,repaired,,wikitext,true,false,false
5788,battle_1796683,Sixty Years' War,quarantined,insufficient_source_evidence|no_infobox_and_no_result,wikitext,false,true,false
5789,battle_63188137,Yoruba Wars,quarantined,insufficient_source_evidence|no_infobox_and_no_result,wikitext,false,true,false
5790,battle_2071595,Battle of Fort Beauséjour,quarantined,start_after_end,wikitext,false,true,false
5791,battle_74883742,Battle of Kvareli,kept,,wikitext,true,false,false
5792,battle_3852928,Battle of Lake George,kept,,wikitext,true,false,false
5793,battle_19178586,Battle of Petitcodiac,kept,,wikitext,true,false,false
5794,battle_9945166,Battle of Taliwa,repaired,,wikitext,true,false,false
5795,battle_1614533,Battle of the Monongahela,kept,,wikitext,true,false,false
5796,battle_224306,Braddock Expedition,repaired,,wikitext,true,false,false
5797,battle_826616,Ten Great Campaigns,repaired,,wikitext,true,false,false
5798,battle_7381568,Battle of Fort Bull,kept,,wikitext,true,false,false
5799,battle_1297274,Battle of Fort Oswego,quarantined,start_after_end,wikitext,false,true,false
5800,battle_3168256,Battle of Great Cacapon,kept,,wikitext,true,false,false
5801,battle_445967,Battle of Lobositz,repaired,,wikitext,true,false,false
5802,battle_2472166,Battle of Minorca (1756),kept,,wikitext,true,false,false
5803,battle_77857883,Battle of Shiderti,kept,,wikitext,true,false,false
5804,battle_24146518,Battle of Sideling Hill,kept,,wikitext,true,false,false
5805,battle_29346469,Battle of the Trough,kept,,wikitext,true,false,false
5806,battle_76086452,Cattle War,kept,,wikitext,true,false,false
5807,battle_82393253,First Sino–Kazakh War,kept,,wikitext,true,false,false
5808,battle_1280543,Kittanning Expedition,kept,,wikitext,true,false,false
5809,battle_26833191,"Raid on Lunenburg, Nova Scotia (1756)",repaired,,wikitext,true,false,false
5810,battle_19039354,Seven Years' War,repaired,,wikitext,true,false,false
5811,battle_11619484,Siege of Calcutta,kept,,wikitext,true,false,false
5812,battle_20179072,Siege of Fort St Philip (1756),repaired,,wikitext,true,false,false
5813,battle_26335051,Siege of Pirna,kept,,wikitext,true,false,false
5814,battle_21782733,Third Silesian War,kept,,wikitext,true,false,false
5815,battle_28782169,1757 raid on Berlin,repaired,,wikitext,true,false,false
5816,battle_55233749,Battle of Amritsar (1757),repaired,,wikitext,true,false,false
5817,battle_16268255,Battle of Bloody Creek (1757),repaired,,wikitext,true,false,false
5818,battle_7448691,Battle of Bobbili,kept,,wikitext,true,false,false
5819,battle_446473,Battle of Breslau (1757),repaired,,wikitext,true,false,false
5820,battle_25318631,Battle of Cap-Français,repaired,,wikitext,true,false,false
5821,battle_25933632,Battle of Chandannagar,kept,,wikitext,true,false,false
5822,battle_40320313,Battle of Delhi (1757),kept,,wikitext,true,false,false
5823,battle_446469,Battle of Gross-Jägersdorf,repaired,,wikitext,true,false,false
