battle_id,wikipedia_title,status
battle_20641815,Siege of Kehl (1733),processed
battle_25249737,Siege of Pizzighettone,processed
battle_3279132,Battle of Bitonto,processed
battle_25254880,Siege of Capua (1734),processed
battle_4774078,Siege of Gaeta (1734),processed
battle_43864987,Siege of Ganja (1734–1735),processed
battle_73075432,Siege of Colonia del Sacramento (1735–1737),processed
battle_15176810,Spanish–Portuguese War (1735–1737),processed
battle_462945,Chickasaw Campaign of 1736,processed
battle_75285702,Siege of Azov (1736),processed
battle_19649837,Battle of Porto Bello (1739),processed
battle_2918460,Battle of Vasai,processed
battle_9513300,Chickasaw Campaign of 1739,processed
battle_437442,Stono Rebellion,processed
battle_25752436,1740 Batavia massacre,processed
battle_27205715,Battle of Bloody Mose,processed
battle_23763441,Battle of Giria,processed
battle_11940235,Battle of Cartagena de Indias,processed
battle_53908011,Battle of Gangwana,processed
battle_70834615,Battle of Prague (1741),processed
battle_25122040,Invasion of Cuba (1741),processed
battle_33950261,Java War (1741–1743),processed
battle_72723307,Battle of Galudoghson,processed
battle_3039589,Battle of Gully Hole Creek,processed
battle_78071163,Juan Santos Rebellion,processed
battle_77257639,Tabarka expedition (1742),processed
battle_79911487,Battle of Korpoström,processed
battle_25099945,Battle of Puerto Cabello,processed
battle_70834021,Battle of Simbach,processed
battle_19258775,Dalecarlian rebellion (1743),processed
battle_20903393,Raid on Canso,processed
battle_47912958,Battle of Anguilla,processed
battle_44153658,Battle of Kars (1745),processed
battle_26082176,Battle of Melle,processed
battle_7903504,Highbridge Skirmish,processed
battle_81377303,Siege of Barabati (1745),processed
battle_7891126,Siege of Carlisle (November 1745),processed
battle_58818874,Siege of Culloden House (1745),processed
battle_36418524,Siege of Fort Augustus (December 1745),processed
battle_63021371,Siege of Ostend (1745),processed
battle_42992891,Siege of Ruthven Barracks (1745),processed
battle_74607169,Siege of Tournai (1745),processed
battle_36808378,Battle of Adyar,processed
battle_19012504,Battle of Littleferry,processed
battle_76007147,Diriyah expedition to Riyadh,processed
battle_35409212,Siege of Fort Augustus (1746),processed
battle_33062001,Siege of Fort Massachusetts,processed
battle_36492583,Siege of Inverness (1746),processed
battle_77812656,Siege of Namur (1746),processed
battle_47872873,Siege of Stirling Castle (1746),processed
battle_53086961,Skirmish of Arisaig,processed
battle_52808603,Skirmish of Keith,processed
battle_52821444,Skirmish of Loch Ailort,processed
battle_52821131,Skirmish of Loch nan Uamh,processed
battle_58383721,Choctaw Civil War,processed
battle_1614015,First Battle of Cape Finisterre (1747),processed
battle_61880669,Raid on Matina,processed
battle_1614016,Second Battle of Cape Finisterre,processed
battle_26468867,Voyage of the Glorioso,processed
battle_2644375,Battle of Havana (1748),processed
battle_38916084,Battle of Saint-Louis-du-Sud,processed
battle_26839638,Battle of Santiago de Cuba (1748),processed
battle_73691656,Siege of Amritsar (1748),processed
battle_26545310,Siege of Maastricht (1748),processed
battle_36808725,Siege of Pondicherry (1748),processed
battle_47970055,1749 Muslim slave revolt plot in Malta,processed
battle_35784729,Battle of Ambur,processed
battle_73873502,Battle of Multan (1749),processed
battle_28785068,Siege of Grand Pré,processed
battle_27381052,Battle at St. Croix,processed
battle_3259015,Battle of Kathio,processed
battle_22775342,Battle of Arnee,processed
battle_32557009,Battle of Calicut (1752),processed
battle_15540787,Battle of Chingleput,processed
battle_56137713,Raid on Rannoch,processed
battle_7418801,Guaraní War,processed
battle_9945166,Battle of Taliwa,processed
battle_7381568,Battle of Fort Bull,processed
battle_3168256,Battle of Great Cacapon,processed
battle_77857883,Battle of Shiderti,processed
battle_24146518,Battle of Sideling Hill,processed
battle_29346469,Battle of the Trough,processed
battle_20179072,Siege of Fort St Philip (1756),processed
battle_28782169,1757 raid on Berlin,processed
battle_16268255,Battle of Bloody Creek (1757),processed
battle_10688531,Battle of Sabbath Day Point,processed
battle_23043563,Battle on Snowshoes (1757),processed
battle_2071836,Siege of Fort William Henry,processed
battle_22515681,Siege of Prague,processed
battle_22666505,Battle of Condore,processed
battle_2074514,Battle of Fort Duquesne,processed
battle_50219507,Battle of Güstow,processed
battle_10888858,Battle of Tornow,processed
battle_9619483,Battle on Snowshoes,processed
battle_21499801,Cherbourg raid,processed
battle_44441256,Ile Saint-Jean campaign,processed
battle_26384666,Raid on St Malo,processed
battle_3848962,Battle of Bergen (1759),processed
battle_22611325,Battle of Chinsurah,processed
battle_17959826,Battle of Frisches Haff,processed
battle_2163628,Battle of Lagos,processed
battle_477859,Battle of Quiberon Bay,processed
battle_78443054,Battle of Ubauro,processed
battle_22899902,Le Havre raid,processed
battle_23448359,St. Francis raid,processed
battle_35590313,Battle of Echoee,processed
battle_63208533,Battle of Neustadt (1760),processed
battle_157117,Battle of Sainte-Foy,processed
battle_3632103,Battle of the Thousand Islands,processed
battle_51647799,Battle of the Windward Passage,processed
battle_63292105,Sainte-Thérèse raid,processed
battle_8031958,Tacky's Revolt,processed
battle_47513310,Battle of Gujranwala (1761),processed
battle_31803845,Battle of Ölper (1761),processed
battle_33878700,Siege of Cassel (1761),processed
battle_54852108,Siege of Lahore (1761),processed
battle_31633519,Battle for Río San Juan de Nicaragua,processed
battle_2154748,Battle of Manila (1762),processed
battle_48519635,Battle of Marvão,processed
battle_7567032,Battle of Signal Hill,processed
battle_30706695,Battle of Valencia de Alcántara,processed
battle_30716245,Battle of Vila Velha,processed
battle_73168175,Battle of the Ravi Ford,processed
battle_24069579,Siege of Almeida (1762),processed
battle_24138317,Siege of Cassel (1762),processed
battle_3362055,Battle of Devil's Hole,processed
battle_54667732,Battle of Point Pelee,processed
battle_56618113,Third Battle of Katwa,processed
battle_17359566,Battle of Atakpamé,processed
battle_2406228,Battle of Buxar,processed
battle_78123034,Persian–Dutch War,processed
battle_37339391,Battle of Kirtipur,processed
battle_42534252,Battle of Tiruvannamalai,processed
battle_70380837,Montserrat slave rebellion of 1768,processed
battle_2953682,Battle of Aspindza,processed
battle_70349439,Battle of Błonie (1770),processed
battle_2035857,Battle of Vromopigada,processed
battle_5622009,"Karl Philipp, Prince of Schwarzenberg",processed
battle_1882136,Battle of Patras (1772),processed
battle_57284205,Russian occupations of Beirut,processed
battle_74991317,Battle of Chkheri,processed
battle_39784722,Battle of Kozludzha,processed
battle_77607054,First Portuguese–Ovimbundu War,processed
battle_16875049,Battle of Gloucester (1775),processed
battle_11161352,Battle of Kemp's Landing,processed
battle_2224059,Battle of Longue-Pointe,processed
battle_23291900,Battle of Pachgaon,processed
battle_43495370,Battle off Fairhaven,processed
battle_56886684,"Raid on Yarmouth, Nova Scotia (1775)",processed
battle_34500060,Thompson's War,processed
battle_481086,Battle of Harlem Heights,processed
battle_34041366,Battle of Lindley's Fort,processed
battle_48261019,Battle of Mamaroneck,processed
battle_3263647,Battle of Moore's Creek Bridge,processed
battle_1249774,Battle of Pell's Point,processed
battle_13826321,Battle of Sullivan's Island,processed
battle_1124953,Battle of the Rice Boats,processed
battle_25140678,First Battle of Terrenate,processed
battle_1847605,George Washington's crossing of the Delaware River,processed
battle_484555,Landing at Kip's Bay,processed
battle_56862271,Raid on Canso (1776),processed
battle_2636818,Battle of Bound Brook,processed
battle_15905210,Battle of Cooch's Bridge,processed
battle_4511834,Battle of Gloucester (1777),processed
battle_7152415,Battle of Matson's Ford,processed
battle_5814504,Battle of Millstone,processed
battle_563513,Battle of Paoli,processed
battle_37826470,Battle of Punk Hill,processed
battle_46258005,Battle of Saunshi,processed
battle_9728727,Battle of Short Hills,processed
battle_5237607,Battle of Thomas Creek,processed
battle_2482150,Battle of the Assunpink Creek,processed
battle_8813495,Meigs Raid,processed
battle_10778278,Valley Forge,processed
battle_768062,Battle of Alligator Creek Bridge,processed
battle_8088154,Battle of Barren Hill,processed
battle_5818228,Battle of Cobleskill,processed
battle_44391708,Battle of Edgar's Lane,processed
battle_45458109,Battle of Ghartiskari,processed
battle_241429,Battle of Monmouth,processed
battle_56865184,"Battle off Liverpool, Nova Scotia (1778)",processed
battle_3925017,Carleton's Raid,processed
battle_1217063,Mount Hope Bay raids,processed
battle_23026600,Siege of Pondicherry (1778),processed
battle_38566753,Action of 6 October 1779,processed
battle_15906537,Battle of Beaufort,processed
battle_3264244,Battle of Chillicothe,processed
battle_46214247,Battle of Guadeloupe (1779),processed
battle_25298480,Battle of Lake Pontchartrain,processed
battle_14101603,Battle of Martinique (1779),processed
battle_82139663,Battle of Moca (1779),processed
battle_3273283,Battle of Paulus Hook,processed
battle_69516044,Battle of Rohtas (1779),processed
battle_5247472,Battle of Stono Ferry,processed
battle_625395,Battle of Stony Point,processed
battle_53135612,Battle of Van Creek,processed
battle_81999244,Battle of Zuckmantel,processed
battle_2630953,Capture of Fort Bute,processed
battle_73615764,Siege of Patiala (1779),processed
battle_30035478,Siege of Tellicherry,processed
battle_6874587,Xhosa Wars,processed
battle_34232724,Battle of Bull's Ferry,processed
battle_241321,Battle of Camden,processed
battle_157100,Battle of Cape St. Vincent (1780),processed
battle_9251970,Battle of Charlotte,processed
battle_10045980,Battle of Colson's Mill,processed
battle_5841779,Battle of Connecticut Farms,processed
battle_23277546,Battle of Fishdam Ford,processed
battle_15906921,Battle of Hanging Rock,processed
battle_76428021,Battle of Ibiza (1780),processed
battle_2921801,Battle of Martinique (1780),processed
battle_9029934,Battle of Mobley's Meeting House,processed
battle_796655,Battle of Pollilur (1780),processed
battle_38029944,Battle of Shallow Ford,processed
battle_23257756,Battle of Wahab's Plantation,processed
battle_15907434,Battle of Young's House,processed
battle_56979445,Battle off Halifax (1780),processed
battle_38360586,Raid on Elizabethtown and Newark,processed
battle_2940326,Royalton raid,processed
battle_27989652,San Juan Expedition (1780),processed
battle_6957889,Siege of Kastania,processed
battle_61237155,1781 revolt in Bihar,processed
battle_2921407,Battle of Dogger Bank (1781),processed
battle_596074,Battle of Eutaw Springs,processed
battle_2921833,Battle of Fort Royal,processed
battle_1552321,Battle of Hobkirk's Hill,processed
battle_28411982,Battle of Pollilur (1781),processed
battle_25408724,Battle of Porto Novo,processed
battle_28480878,Battle of Saldanha Bay (1781),processed
battle_36771,Battle of the Chesapeake,processed
battle_37986841,Battle of the House in the Horseshoe,processed
battle_27523598,Dutch West Indies campaign,processed
battle_26341166,Shirley's Gold Coast expedition,processed
battle_13544661,Siege of Fort Watson,processed
battle_23036726,Siege of Negapatam,processed
battle_15907204,Siege of Ninety Six,processed
battle_18012884,Skirmish at Waters Creek,processed
battle_66032970,1782 Saigon massacre,processed
battle_4585735,Battle of Cape Spartel,processed
battle_78746879,Battle of Cedar Bridge,processed
battle_42761410,Battle of James Island,processed
battle_59902015,Battle of Kedges Strait,processed
battle_2163525,Battle of Negapatam (1782),processed
battle_2163514,Battle of Providien,processed
battle_23169749,Battle of Roatán,processed
battle_957070,Battle of Sadras,processed
battle_2163536,Battle of Trincomalee,processed
battle_43158780,Battle of Videau's Bridge,processed
battle_45189625,Battle of Wambaw,processed
battle_28087643,Battle of the Black River,processed
battle_18306880,Battle of the Combahee River,processed
battle_26825661,Battle of the Mona Passage,processed
battle_365583,Battle of the Saintes,processed
battle_60898430,Muharram Rebellion,processed
battle_24928231,Second Battle of Tucson,processed
battle_2163445,Battle of Cuddalore (1783),processed
battle_28803764,Battle of Grand Turk,processed
battle_24183609,Battle of Halani,processed
battle_39586457,Colbert raid,processed
battle_59579749,Kuban Nogai uprising,processed
battle_24943019,Fourth Battle of Tucson,processed
battle_39315178,Oman–Zanzibar war,processed
battle_66045197,Sagbadre War,processed
battle_74730872,American–Algerian War,processed
battle_39885899,Chechen–Russian conflict,processed
battle_74287093,Siege of Nargund (1785),processed
battle_48638946,Lin Shuangwen rebellion,processed
battle_8953479,Logan's raid,processed
battle_123433,Shays's Rebellion,processed
battle_47805700,Skirmishes around Vincennes (1786),processed
battle_70182884,Battle of Jilehoy,processed
battle_56603792,Battle of Jutphaas,processed
battle_75209374,Battle of the Kuban River,processed
battle_38677252,Battle of Madab,processed
battle_76316191,Battle of Mehadia,processed
battle_25142275,Battle of the Pinal Mountains,processed
battle_75339417,Siege of Anapa (1788),processed
battle_57514872,Siege of Khotyn (1788),processed
battle_77404096,Siege of Šabac (1788),processed
battle_37197521,Battle of Parkumäki,processed
battle_3899388,Battle of Svensksund (1789),processed
battle_29328496,Siege of Belgrade (1789),processed
